id,restaurant_id,category_id,item_name,description,price,cost_price,profit,prep_time,calories,is_veg,is_available,status,created_at,updated_at
165,2,13,Garlic Bread,Freshly prepared Garlic Bread,7.7,2.37,5.33,17,784,True,True,Active,2026-06-18 12:17:05.048479,2026-06-18 12:17:05.048479
166,2,22,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,14.13,3.59,10.54,19,803,False,True,Active,2026-06-18 12:17:05.048479,2026-06-18 12:17:05.048479
167,2,22,Tea,Freshly prepared Tea,5.55,1.03,4.52,30,626,False,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
168,2,13,Garlic Bread,Freshly prepared Garlic Bread,6.74,5.54,1.2,23,456,False,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
169,2,17,Chicken Biryani,Freshly prepared Chicken Biryani,19.57,11.19,8.38,17,644,True,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
170,2,16,Butter Chicken,Freshly prepared Butter Chicken,19.81,12.52,7.29,14,866,False,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
171,2,19,Margherita Pizza,Freshly prepared Margherita Pizza,21.78,16.41,5.37,13,158,True,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
172,2,22,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,13.33,11.33,2.0,29,385,False,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
173,2,16,Butter Chicken,Freshly prepared Butter Chicken,22.37,16.68,5.69,26,888,True,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
174,2,20,Chicken Burger,Freshly prepared Chicken Burger,19.03,13.78,5.25,14,601,True,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
175,2,21,Chocolate Brownie,Freshly prepared Chocolate Brownie,14.32,3.93,10.39,14,484,False,True,Active,2026-06-18 12:17:05.050485,2026-06-18 12:17:05.050485
176,2,13,Garlic Bread,Freshly prepared Garlic Bread,8.01,5.94,2.07,16,693,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
177,2,13,Garlic Bread,Freshly prepared Garlic Bread,8.57,6.59,1.98,20,452,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
178,2,20,Chicken Burger,Freshly prepared Chicken Burger,14.68,6.58,8.1,29,381,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
179,2,21,Chocolate Brownie,Freshly prepared Chocolate Brownie,7.9,4.54,3.36,13,699,True,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
180,2,22,Tea,Freshly prepared Tea,6.69,4.51,2.18,13,748,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
181,2,21,Chocolate Brownie,Freshly prepared Chocolate Brownie,8.08,3.95,4.13,5,784,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
182,2,16,Butter Chicken,Freshly prepared Butter Chicken,22.48,16.93,5.55,19,867,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
183,2,22,Coffee,Freshly prepared Coffee,5.17,1.14,4.03,6,461,False,True,Active,2026-06-18 12:17:05.052491,2026-06-18 12:17:05.052491
184,2,20,Chicken Burger,Freshly prepared Chicken Burger,10.97,9.52,1.45,9,547,False,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
185,2,21,Chocolate Brownie,Freshly prepared Chocolate Brownie,13.7,10.21,3.49,22,579,True,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
186,2,22,Coffee,Freshly prepared Coffee,10.55,8.13,2.42,24,567,False,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
187,2,19,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,21.9,12.37,9.53,19,391,False,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
188,2,20,Chicken Burger,Freshly prepared Chicken Burger,19.81,10.71,9.1,25,517,True,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
189,2,21,Ice Cream,Freshly prepared Ice Cream,7.76,6.61,1.15,19,243,True,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
190,2,19,Margherita Pizza,Freshly prepared Margherita Pizza,12.51,9.17,3.34,9,728,True,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
191,2,20,Veg Burger,Freshly prepared Veg Burger,16.3,10.71,5.59,23,371,True,True,Active,2026-06-18 12:17:05.054238,2026-06-18 12:17:05.054238
192,2,18,Hakka Noodles,Freshly prepared Hakka Noodles,18.74,15.05,3.69,24,152,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
193,2,13,French Fries,Freshly prepared French Fries,14.88,8.42,6.46,30,328,True,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
194,2,19,Margherita Pizza,Freshly prepared Margherita Pizza,13.32,9.55,3.77,30,393,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
195,2,19,Margherita Pizza,Freshly prepared Margherita Pizza,13.74,8.25,5.49,28,581,True,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
196,2,20,Veg Burger,Freshly prepared Veg Burger,12.76,10.26,2.5,21,757,True,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
197,2,22,Tea,Freshly prepared Tea,8.04,6.71,1.33,6,894,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
198,2,22,Tea,Freshly prepared Tea,9.43,1.23,8.2,20,561,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
199,2,20,Chicken Burger,Freshly prepared Chicken Burger,14.9,13.19,1.71,7,232,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
200,2,13,French Fries,Freshly prepared French Fries,5.66,2.73,2.93,25,749,False,True,Active,2026-06-18 12:17:05.056244,2026-06-18 12:17:05.056244
201,2,21,Ice Cream,Freshly prepared Ice Cream,14.95,8.34,6.61,19,667,False,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
202,2,20,Chicken Burger,Freshly prepared Chicken Burger,17.93,7.25,10.68,25,816,True,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
203,2,22,Coffee,Freshly prepared Coffee,8.52,2.49,6.03,15,614,False,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
204,2,22,Coffee,Freshly prepared Coffee,11.3,3.91,7.39,15,831,False,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
205,2,21,Chocolate Brownie,Freshly prepared Chocolate Brownie,16.54,11.61,4.93,20,218,True,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
206,2,20,Veg Burger,Freshly prepared Veg Burger,8.93,5.28,3.65,28,531,True,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
207,3,31,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,20.86,15.54,5.32,15,836,True,True,Active,2026-06-18 12:17:05.058250,2026-06-18 12:17:05.058250
208,3,34,Coffee,Freshly prepared Coffee,7.54,4.69,2.85,29,583,True,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
209,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,16.0,8.52,7.48,23,669,True,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
210,3,25,French Fries,Freshly prepared French Fries,11.57,3.92,7.65,8,508,False,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
211,3,32,Chicken Burger,Freshly prepared Chicken Burger,17.63,12.1,5.53,30,589,True,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
212,3,29,Chicken Biryani,Freshly prepared Chicken Biryani,15.29,9.72,5.57,29,466,False,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
213,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,7.06,5.66,1.4,23,823,False,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
214,3,32,Veg Burger,Freshly prepared Veg Burger,9.42,7.17,2.25,5,243,True,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
215,3,33,Ice Cream,Freshly prepared Ice Cream,9.2,4.11,5.09,16,469,False,True,Active,2026-06-18 12:17:05.060255,2026-06-18 12:17:05.060255
216,3,32,Veg Burger,Freshly prepared Veg Burger,16.83,6.68,10.15,29,782,True,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
217,3,32,Veg Burger,Freshly prepared Veg Burger,10.72,8.12,2.6,20,771,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
218,3,34,Coffee,Freshly prepared Coffee,6.73,4.57,2.16,8,503,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
219,3,32,Chicken Burger,Freshly prepared Chicken Burger,12.83,9.96,2.87,20,689,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
220,3,31,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,17.21,16.11,1.1,6,157,True,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
221,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,19.45,15.32,4.13,29,411,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
222,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,12.2,8.08,4.12,18,329,True,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
223,3,33,Ice Cream,Freshly prepared Ice Cream,10.33,3.69,6.64,22,834,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
224,3,32,Veg Burger,Freshly prepared Veg Burger,11.97,9.43,2.54,18,169,False,True,Active,2026-06-18 12:17:05.062260,2026-06-18 12:17:05.062260
225,3,32,Veg Burger,Freshly prepared Veg Burger,16.62,11.11,5.51,23,564,False,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
226,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,11.15,5.11,6.04,15,325,False,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
227,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,7.88,6.28,1.6,12,596,False,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
228,3,32,Veg Burger,Freshly prepared Veg Burger,11.96,6.85,5.11,15,376,False,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
229,3,25,Garlic Bread,Freshly prepared Garlic Bread,6.76,4.38,2.38,21,672,True,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
230,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.51,9.24,1.27,25,301,True,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
231,3,32,Chicken Burger,Freshly prepared Chicken Burger,11.46,6.88,4.58,24,306,True,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
232,3,25,Garlic Bread,Freshly prepared Garlic Bread,15.51,9.86,5.65,19,727,False,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
233,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,19.64,13.56,6.08,9,600,True,True,Active,2026-06-18 12:17:05.064266,2026-06-18 12:17:05.064266
234,3,34,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.42,3.94,5.48,13,755,True,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
235,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.07,5.5,6.57,19,188,True,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
236,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,15.32,3.87,11.45,7,779,False,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
237,3,34,Tea,Freshly prepared Tea,8.8,7.49,1.31,28,192,False,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
238,3,28,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,17.22,11.91,5.31,9,213,False,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
239,3,32,Chicken Burger,Freshly prepared Chicken Burger,18.11,15.3,2.81,27,236,True,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
240,3,31,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,17.48,12.84,4.64,19,686,True,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
241,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.73,4.9,5.83,18,496,True,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
242,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,11.66,5.53,6.13,26,545,False,True,Active,2026-06-18 12:17:05.066272,2026-06-18 12:17:05.066272
243,3,29,Chicken Biryani,Freshly prepared Chicken Biryani,22.24,16.69,5.55,24,303,False,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
244,3,32,Veg Burger,Freshly prepared Veg Burger,13.83,6.11,7.72,16,467,False,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
245,3,25,French Fries,Freshly prepared French Fries,10.95,9.46,1.49,14,722,False,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
246,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,19.13,13.8,5.33,28,851,True,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
247,3,34,Coffee,Freshly prepared Coffee,9.08,1.13,7.95,14,334,True,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
248,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,20.48,12.04,8.44,12,290,True,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
249,3,32,Veg Burger,Freshly prepared Veg Burger,10.96,8.91,2.05,21,702,True,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
250,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,19.76,13.5,6.26,24,535,True,True,Active,2026-06-18 12:17:05.068278,2026-06-18 12:17:05.068278
251,3,25,Garlic Bread,Freshly prepared Garlic Bread,7.81,5.33,2.48,24,319,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
252,3,31,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,19.11,15.49,3.62,12,604,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
253,3,34,Tea,Freshly prepared Tea,5.34,1.8,3.54,30,630,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
254,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,13.78,8.58,5.2,19,622,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
255,3,33,Ice Cream,Freshly prepared Ice Cream,10.03,4.94,5.09,10,354,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
256,3,29,Chicken Biryani,Freshly prepared Chicken Biryani,15.52,11.13,4.39,16,717,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
257,3,32,Chicken Burger,Freshly prepared Chicken Burger,12.85,10.46,2.39,13,610,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
258,3,34,Coffee,Freshly prepared Coffee,4.92,3.66,1.26,19,507,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
259,3,34,Coffee,Freshly prepared Coffee,4.53,2.27,2.26,12,545,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
260,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,9.25,4.67,4.58,8,881,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
261,3,25,French Fries,Freshly prepared French Fries,6.38,2.97,3.41,20,862,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
262,3,34,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.49,2.03,7.46,7,169,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
263,3,28,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,22.35,15.33,7.02,28,773,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
264,3,32,Chicken Burger,Freshly prepared Chicken Burger,17.76,8.56,9.2,8,198,True,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
265,3,34,Coffee,Freshly prepared Coffee,10.39,6.23,4.16,7,263,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
266,3,31,Margherita Pizza,Freshly prepared Margherita Pizza,18.32,13.36,4.96,27,297,False,True,Active,2026-06-18 12:17:05.070024,2026-06-18 12:17:05.070024
267,3,34,Coffee,Freshly prepared Coffee,4.02,1.71,2.31,23,576,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
268,3,32,Veg Burger,Freshly prepared Veg Burger,13.23,7.61,5.62,21,707,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
269,3,33,Ice Cream,Freshly prepared Ice Cream,13.73,2.47,11.26,17,532,False,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
270,3,31,Margherita Pizza,Freshly prepared Margherita Pizza,15.57,8.44,7.13,12,900,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
271,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,12.33,7.23,5.1,15,808,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
272,3,34,Tea,Freshly prepared Tea,12.81,6.17,6.64,10,288,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
273,3,34,Tea,Freshly prepared Tea,3.37,1.28,2.09,30,354,True,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
274,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,20.33,12.39,7.94,22,634,False,True,Active,2026-06-18 12:17:05.074376,2026-06-18 12:17:05.074376
275,3,31,Pepperoni Pizza,Freshly prepared Pepperoni Pizza,22.53,12.2,10.33,16,198,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
276,3,29,Chicken Biryani,Freshly prepared Chicken Biryani,16.24,10.66,5.58,17,600,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
277,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,20.74,12.31,8.43,20,526,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
278,3,32,Veg Burger,Freshly prepared Veg Burger,15.27,5.73,9.54,24,334,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
279,3,30,Hakka Noodles,Freshly prepared Hakka Noodles,12.03,6.98,5.05,14,463,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
280,3,34,Coffee,Freshly prepared Coffee,5.67,2.63,3.04,19,193,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
281,3,34,Coffee,Freshly prepared Coffee,6.75,5.66,1.09,6,226,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
282,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.13,9.1,3.03,10,181,True,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
283,3,34,Tea,Freshly prepared Tea,3.35,1.09,2.26,29,810,False,True,Active,2026-06-18 12:17:05.076382,2026-06-18 12:17:05.076382
284,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.83,6.87,3.96,24,307,False,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
285,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,10.72,8.13,2.59,23,290,False,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
286,3,33,Ice Cream,Freshly prepared Ice Cream,8.14,3.43,4.71,8,176,True,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
287,3,34,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,10.18,8.56,1.62,8,418,False,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
288,3,34,Tea,Freshly prepared Tea,5.15,2.93,2.22,27,652,True,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
289,3,32,Chicken Burger,Freshly prepared Chicken Burger,11.36,6.32,5.04,10,880,False,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
290,3,32,Veg Burger,Freshly prepared Veg Burger,16.11,14.78,1.33,15,833,False,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
291,3,32,Veg Burger,Freshly prepared Veg Burger,13.5,7.18,6.32,14,311,True,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
292,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,12.09,3.98,8.11,11,292,True,True,Active,2026-06-18 12:17:05.078388,2026-06-18 12:17:05.078388
293,3,34,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,5.26,3.25,2.01,16,628,True,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
294,3,32,Veg Burger,Freshly prepared Veg Burger,8.66,6.06,2.6,27,886,False,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
295,3,34,Coffee,Freshly prepared Coffee,11.69,8.98,2.71,7,278,False,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
296,3,32,Veg Burger,Freshly prepared Veg Burger,12.5,9.42,3.08,16,281,True,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
297,3,25,French Fries,Freshly prepared French Fries,9.33,7.76,1.57,6,277,True,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
298,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,11.65,6.82,4.83,27,380,False,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
299,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,18.46,8.12,10.34,25,714,False,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
300,3,25,French Fries,Freshly prepared French Fries,11.25,7.07,4.18,7,664,True,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
301,3,25,French Fries,Freshly prepared French Fries,6.71,4.32,2.39,24,495,True,True,Active,2026-06-18 12:17:05.080394,2026-06-18 12:17:05.080394
302,3,31,Margherita Pizza,Freshly prepared Margherita Pizza,12.81,11.61,1.2,29,740,False,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
303,3,28,Paneer Butter Masala,Freshly prepared Paneer Butter Masala,21.67,13.28,8.39,25,181,False,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
304,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,16.42,8.15,8.27,12,851,False,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
305,3,29,Veg Fried Rice,Freshly prepared Veg Fried Rice,14.54,10.88,3.66,10,600,False,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
306,3,34,Fresh Lime Soda,Freshly prepared Fresh Lime Soda,9.64,4.26,5.38,9,470,False,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
307,3,33,Chocolate Brownie,Freshly prepared Chocolate Brownie,16.75,4.67,12.08,16,677,True,True,Active,2026-06-18 12:17:05.082400,2026-06-18 12:17:05.082400
