id,restaurant_id,supplier_id,item_name,category,unit,quantity,minimum_stock,maximum_stock,unit_cost,inventory_value,status,created_at,updated_at
199,2,9,Salt,Groceries,kg,55,24,198,8.19,450.45,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
200,2,12,Cleaning Liquid,Cleaning,litre,125,35,146,40.44,5055.0,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
201,2,21,Soft Drinks,Beverages,case,114,10,201,24.21,2759.94,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
202,2,11,Chicken Breast,Meat,kg,43,24,104,125.1,5379.3,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
203,2,14,Salt,Groceries,kg,79,26,145,208.85,16499.15,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
204,2,22,Coffee Beans,Beverages,kg,158,17,183,37.02,5849.16,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
205,2,11,Rice,Grains,kg,73,39,219,216.14,15778.22,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
206,2,21,Sugar,Groceries,kg,121,34,190,233.63,28269.23,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
207,2,22,Tea Leaves,Beverages,kg,36,18,68,181.79,6544.44,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
208,2,12,Mineral Water,Beverages,case,66,28,203,112.19,7404.54,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
209,2,12,Coffee Beans,Beverages,kg,117,21,156,114.38,13382.46,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
210,2,13,Milk,Dairy,litre,126,37,135,60.46,7617.96,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
211,2,16,Butter,Dairy,kg,28,17,172,80.23,2246.44,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
212,2,21,Coffee Beans,Beverages,kg,130,32,179,247.12,32125.6,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
213,2,12,Mutton,Meat,kg,33,25,84,126.07,4160.31,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
214,2,19,Mineral Water,Beverages,case,76,20,95,25.83,1963.08,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
215,2,13,Eggs,Dairy,dozen,62,10,96,217.86,13507.32,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
216,2,10,Mutton,Meat,kg,79,12,182,85.3,6738.7,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
217,2,15,Butter,Dairy,kg,72,30,100,213.23,15352.56,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
218,2,16,Soft Drinks,Beverages,case,146,22,153,218.22,31860.12,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
219,2,22,Onions,Vegetables,kg,59,29,96,158.16,9331.44,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
220,2,13,Salt,Groceries,kg,72,17,90,244.61,17611.92,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
221,2,11,Chicken Breast,Meat,kg,112,24,116,75.57,8463.84,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
222,2,18,Tomatoes,Vegetables,kg,25,11,144,74.05,1851.25,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
223,2,11,Cheese,Dairy,kg,54,23,110,133.26,7196.04,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
224,2,20,Mineral Water,Beverages,case,52,31,127,44.59,2318.68,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
225,2,16,Cleaning Liquid,Cleaning,litre,98,37,184,124.92,12242.16,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
226,2,15,Mineral Water,Beverages,case,73,14,123,159.84,11668.32,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
227,2,13,Eggs,Dairy,dozen,69,18,70,116.85,8062.65,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
228,2,17,Salt,Groceries,kg,71,31,220,19.39,1376.69,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
229,2,14,Cheese,Dairy,kg,109,28,154,240.55,26219.95,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
230,2,11,Sugar,Groceries,kg,74,24,151,249.84,18488.16,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
231,2,13,Coffee Beans,Beverages,kg,61,13,123,143.41,8748.01,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
232,2,18,Mineral Water,Beverages,case,21,19,144,244.51,5134.71,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
233,2,18,Butter,Dairy,kg,54,18,70,216.4,11685.6,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
234,2,21,Onions,Vegetables,kg,112,39,216,194.16,21745.92,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
235,2,21,Flour,Grains,kg,85,29,169,159.52,13559.2,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
236,2,17,Cleaning Liquid,Cleaning,litre,98,18,103,25.19,2468.62,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
237,2,19,Onions,Vegetables,kg,27,19,181,145.31,3923.37,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
238,2,15,Mutton,Meat,kg,53,12,137,187.12,9917.36,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
239,2,19,Fish,Seafood,kg,85,16,99,219.24,18635.4,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
240,2,10,Cheese,Dairy,kg,95,26,204,207.79,19740.05,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
241,2,19,Sugar,Groceries,kg,114,39,212,186.89,21305.46,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
242,2,14,Milk,Dairy,litre,94,35,114,240.76,22631.44,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
243,2,16,Mutton,Meat,kg,120,34,141,181.33,21759.6,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
244,2,10,Butter,Dairy,kg,133,40,232,23.49,3124.17,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
245,2,14,Butter,Dairy,kg,78,10,127,31.77,2478.06,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
246,2,17,Cheese,Dairy,kg,105,31,148,95.88,10067.4,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
247,2,18,Cheese,Dairy,kg,73,13,122,7.23,527.79,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
248,2,17,Soft Drinks,Beverages,case,102,20,126,16.74,1707.48,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
249,2,21,Eggs,Dairy,dozen,143,39,166,30.05,4297.15,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
250,2,16,Onions,Vegetables,kg,59,40,99,248.99,14690.41,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
251,2,9,Chicken Breast,Meat,kg,81,13,123,34.78,2817.18,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
252,2,13,Eggs,Dairy,dozen,128,21,209,147.25,18848.0,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
253,2,16,Mutton,Meat,kg,63,38,194,208.59,13141.17,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
254,2,15,Cleaning Liquid,Cleaning,litre,27,23,144,172.88,4667.76,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
255,2,16,Rice,Grains,kg,84,24,187,214.01,17976.84,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
256,2,15,Chicken Breast,Meat,kg,170,31,175,225.52,38338.4,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
257,2,14,Cheese,Dairy,kg,81,11,162,48.26,3909.06,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
258,2,14,Chicken Breast,Meat,kg,63,40,206,166.03,10459.89,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
259,2,20,Cleaning Liquid,Cleaning,litre,60,10,72,84.04,5042.4,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
260,2,20,Mutton,Meat,kg,87,35,229,18.08,1572.96,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
261,2,20,Soft Drinks,Beverages,case,71,16,216,203.45,14444.95,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
262,2,17,Flour,Grains,kg,96,20,107,1.71,164.16,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
263,2,20,Mutton,Meat,kg,78,14,202,199.83,15586.74,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
264,2,21,Chicken Breast,Meat,kg,39,31,87,4.7,183.3,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
265,2,11,Flour,Grains,kg,32,28,160,44.39,1420.48,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
266,2,10,Onions,Vegetables,kg,148,14,171,29.3,4336.4,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
267,2,9,Potatoes,Vegetables,kg,117,25,189,128.8,15069.6,Active,2026-06-18 12:15:22.706413,2026-06-18 12:15:22.706413
268,2,11,Chicken Breast,Meat,kg,80,24,202,236.41,18912.8,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
269,2,20,Onions,Vegetables,kg,110,33,216,115.05,12655.5,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
270,2,15,Tomatoes,Vegetables,kg,113,11,183,107.14,12106.82,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
271,2,11,Chicken Breast,Meat,kg,43,25,188,224.92,9671.56,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
272,2,12,Milk,Dairy,litre,37,29,116,32.42,1199.54,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
273,2,19,Cleaning Liquid,Cleaning,litre,170,30,229,178.33,30316.1,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
274,2,19,Butter,Dairy,kg,104,29,214,113.98,11853.92,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
275,2,14,Cleaning Liquid,Cleaning,litre,37,23,98,213.35,7893.95,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
276,2,11,Soft Drinks,Beverages,case,88,33,138,113.44,9982.72,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
277,2,15,Flour,Grains,kg,139,23,159,100.28,13938.92,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
278,2,15,Chicken Breast,Meat,kg,100,20,179,166.61,16661.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
279,2,20,Cheese,Dairy,kg,127,40,129,230.82,29314.14,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
280,2,14,Potatoes,Vegetables,kg,23,12,83,108.54,2496.42,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
281,2,10,Cheese,Dairy,kg,106,35,118,15.94,1689.64,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
282,2,21,Soft Drinks,Beverages,case,58,27,161,103.29,5990.82,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
283,2,19,Cooking Oil,Groceries,litre,73,37,100,150.5,10986.5,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
284,2,21,Cheese,Dairy,kg,142,13,210,53.97,7663.74,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
285,2,16,Coffee Beans,Beverages,kg,61,17,94,211.5,12901.5,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
286,2,22,Cheese,Dairy,kg,86,13,134,57.31,4928.66,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
287,2,20,Cooking Oil,Groceries,litre,196,37,230,153.78,30140.88,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
288,2,16,Soft Drinks,Beverages,case,13,10,128,45.92,596.96,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
289,2,10,Salt,Groceries,kg,128,39,175,2.52,322.56,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
290,2,17,Mutton,Meat,kg,45,28,180,36.33,1634.85,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
291,2,15,Tomatoes,Vegetables,kg,67,12,197,94.67,6342.89,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
292,2,14,Eggs,Dairy,dozen,67,20,110,78.6,5266.2,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
293,2,19,Milk,Dairy,litre,186,34,229,22.15,4119.9,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
294,2,14,Onions,Vegetables,kg,93,14,104,13.39,1245.27,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
295,2,18,Potatoes,Vegetables,kg,126,18,181,121.93,15363.18,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
296,2,9,Eggs,Dairy,dozen,50,23,142,188.98,9449.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
297,2,22,Chicken Breast,Meat,kg,49,21,181,71.53,3504.97,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
298,2,18,Mineral Water,Beverages,case,195,25,209,77.8,15171.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
299,2,12,Flour,Grains,kg,22,22,86,51.9,1141.8,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
300,2,19,Rice,Grains,kg,66,34,119,73.07,4822.62,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
301,3,28,Chicken Breast,Meat,kg,120,10,187,44.75,5370.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
302,3,26,Butter,Dairy,kg,91,27,135,140.12,12750.92,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
303,3,26,Cheese,Dairy,kg,22,12,163,109.62,2411.64,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
304,3,30,Eggs,Dairy,dozen,79,39,108,144.36,11404.44,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
305,3,31,Mineral Water,Beverages,case,96,22,178,29.68,2849.28,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
306,3,28,Tomatoes,Vegetables,kg,83,40,173,200.53,16643.99,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
307,3,24,Cleaning Liquid,Cleaning,litre,46,24,166,109.74,5048.04,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
308,3,27,Chicken Breast,Meat,kg,167,17,178,100.71,16818.57,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
309,3,27,Potatoes,Vegetables,kg,108,22,151,56.17,6066.36,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
310,3,24,Fish,Seafood,kg,174,12,192,29.39,5113.86,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
311,3,27,Tea Leaves,Beverages,kg,105,16,155,182.12,19122.6,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
312,3,23,Mutton,Meat,kg,35,17,93,64.74,2265.9,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
313,3,25,Fish,Seafood,kg,112,29,118,19.76,2213.12,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
314,3,24,Coffee Beans,Beverages,kg,218,24,218,145.29,31673.22,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
315,3,26,Mineral Water,Beverages,case,110,30,162,38.59,4244.9,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
316,3,26,Potatoes,Vegetables,kg,186,25,188,76.4,14210.4,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
317,3,24,Sugar,Groceries,kg,73,28,92,127.33,9295.09,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
318,3,32,Salt,Groceries,kg,33,24,189,15.17,500.61,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
319,3,27,Salt,Groceries,kg,76,12,85,96.74,7352.24,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
320,3,23,Mineral Water,Beverages,case,55,27,87,227.35,12504.25,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
321,3,27,Mineral Water,Beverages,case,71,30,128,151.65,10767.15,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
322,3,26,Tea Leaves,Beverages,kg,71,14,79,26.77,1900.67,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
323,3,23,Milk,Dairy,litre,96,32,103,161.89,15541.44,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
324,3,27,Onions,Vegetables,kg,129,17,179,131.49,16962.21,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
325,3,27,Cleaning Liquid,Cleaning,litre,110,15,158,229.57,25252.7,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
326,3,26,Butter,Dairy,kg,36,23,159,197.52,7110.72,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
327,3,23,Milk,Dairy,litre,36,12,146,139.93,5037.48,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
328,3,32,Butter,Dairy,kg,111,19,133,213.04,23647.44,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
329,3,24,Cleaning Liquid,Cleaning,litre,79,37,125,21.29,1681.91,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
330,3,29,Mutton,Meat,kg,118,39,178,241.96,28551.28,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
331,3,28,Butter,Dairy,kg,53,14,85,140.17,7429.01,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
332,3,24,Milk,Dairy,litre,103,36,118,24.27,2499.81,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
333,3,29,Cooking Oil,Groceries,litre,30,26,168,91.29,2738.7,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
334,3,26,Fish,Seafood,kg,83,40,144,236.97,19668.51,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
335,3,30,Coffee Beans,Beverages,kg,33,16,123,39.58,1306.14,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
336,3,24,Salt,Groceries,kg,101,37,112,192.95,19487.95,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
337,3,30,Tea Leaves,Beverages,kg,44,11,147,149.71,6587.24,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
338,3,31,Mutton,Meat,kg,103,15,111,193.0,19879.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
339,3,31,Fish,Seafood,kg,44,33,195,103.3,4545.2,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
340,3,24,Flour,Grains,kg,120,24,146,187.39,22486.8,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
341,3,26,Eggs,Dairy,dozen,78,17,203,78.06,6088.68,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
342,3,32,Coffee Beans,Beverages,kg,85,38,137,169.9,14441.5,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
343,3,24,Mineral Water,Beverages,case,96,24,192,194.75,18696.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
344,3,26,Tea Leaves,Beverages,kg,67,26,183,204.41,13695.47,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
345,3,24,Cleaning Liquid,Cleaning,litre,20,14,128,160.65,3213.0,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
346,3,27,Cheese,Dairy,kg,93,27,103,212.94,19803.42,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
347,3,24,Salt,Groceries,kg,46,12,103,112.88,5192.48,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
348,3,30,Tea Leaves,Beverages,kg,37,14,175,236.66,8756.42,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
349,3,29,Flour,Grains,kg,125,36,201,232.69,29086.25,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
350,3,30,Cooking Oil,Groceries,litre,139,11,162,94.12,13082.68,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
351,3,28,Butter,Dairy,kg,69,12,157,8.02,553.38,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
352,3,30,Chicken Breast,Meat,kg,73,36,171,35.26,2573.98,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
353,3,31,Salt,Groceries,kg,74,39,209,189.95,14056.3,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
354,3,32,Coffee Beans,Beverages,kg,29,24,75,5.73,166.17,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
355,3,27,Rice,Grains,kg,106,36,124,235.12,24922.72,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
356,3,25,Cleaning Liquid,Cleaning,litre,54,26,184,194.27,10490.58,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
357,3,26,Flour,Grains,kg,25,19,100,60.37,1509.25,Active,2026-06-18 12:15:22.722115,2026-06-18 12:15:22.722115
358,3,32,Cleaning Liquid,Cleaning,litre,38,24,90,209.34,7954.92,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
359,3,23,Coffee Beans,Beverages,kg,33,29,216,158.36,5225.88,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
360,3,25,Mineral Water,Beverages,case,54,17,103,107.88,5825.52,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
361,3,23,Cleaning Liquid,Cleaning,litre,94,21,132,104.73,9844.62,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
362,3,24,Potatoes,Vegetables,kg,43,26,168,238.4,10251.2,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
363,3,30,Soft Drinks,Beverages,case,167,26,205,6.06,1012.02,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
364,3,27,Coffee Beans,Beverages,kg,106,11,160,64.16,6800.96,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
365,3,23,Tomatoes,Vegetables,kg,65,21,88,61.04,3967.6,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
366,3,32,Chicken Breast,Meat,kg,222,34,232,189.41,42049.02,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
367,3,29,Mutton,Meat,kg,150,11,151,85.3,12795.0,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
368,3,26,Fish,Seafood,kg,158,36,204,158.3,25011.4,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
369,3,30,Mutton,Meat,kg,21,12,179,74.07,1555.47,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
370,3,32,Onions,Vegetables,kg,40,35,136,79.58,3183.2,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
371,3,23,Salt,Groceries,kg,165,26,177,118.88,19615.2,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
372,3,25,Onions,Vegetables,kg,70,34,132,89.89,6292.3,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
373,3,31,Onions,Vegetables,kg,106,37,171,31.99,3390.94,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
374,3,30,Cheese,Dairy,kg,135,23,175,223.76,30207.6,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
375,3,25,Butter,Dairy,kg,83,20,117,173.33,14386.39,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
376,3,32,Cheese,Dairy,kg,107,39,221,200.49,21452.43,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
377,3,31,Cooking Oil,Groceries,litre,166,12,172,248.78,41297.48,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
378,3,27,Fish,Seafood,kg,68,27,152,26.55,1805.4,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
379,3,32,Milk,Dairy,litre,70,31,156,112.03,7842.1,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
380,3,27,Cooking Oil,Groceries,litre,104,15,178,112.34,11683.36,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
381,3,23,Cheese,Dairy,kg,99,29,190,160.23,15862.77,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
382,3,26,Onions,Vegetables,kg,105,12,165,128.76,13519.8,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
383,3,29,Fish,Seafood,kg,49,40,97,212.32,10403.68,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
384,3,24,Eggs,Dairy,dozen,19,11,93,59.76,1135.44,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
385,3,25,Cheese,Dairy,kg,166,21,169,9.06,1503.96,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
386,3,28,Mutton,Meat,kg,125,31,196,93.63,11703.75,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
387,3,28,Potatoes,Vegetables,kg,95,28,113,92.37,8775.15,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
388,3,28,Milk,Dairy,litre,61,30,151,240.17,14650.37,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
389,3,28,Tomatoes,Vegetables,kg,96,33,130,129.92,12472.32,Active,2026-06-18 12:15:22.738079,2026-06-18 12:15:22.738079
