id,cashup_id,pdq_machine_id,cash_amount,card_amount,upi_amount,online_amount,total_amount
449,218,53,17119.88,19557.1,21645.7,9469.68,67792.36
450,218,54,17119.88,19557.1,21645.7,9469.68,67792.36
451,218,55,17119.88,19557.1,21645.7,9469.68,67792.36
452,219,56,16393.87,19422.17,22207.01,10127.07,68150.12
453,219,57,16393.87,19422.17,22207.01,10127.07,68150.12
454,219,58,16393.87,19422.17,22207.01,10127.07,68150.12
455,220,59,16908.27,31588.49,23010.01,11110.84,82617.61
456,220,60,16908.27,31588.49,23010.01,11110.84,82617.61
457,221,61,15123.56,61624.94,22685.2,11725.26,111158.96
458,222,62,15210.09,63105.92,21498.1,9477.97,109292.08
459,223,63,16705.78,58255.28,22489.48,10839.83,108290.37
460,224,64,16717.26,31404.93,19795.04,10144.82,78062.05
461,224,65,16717.26,31404.93,19795.04,10144.82,78062.05
462,225,66,15834.01,64163.4,24008.0,10669.19,114674.6
463,226,67,16436.96,19796.11,22262.14,11251.04,69746.25
464,226,68,16436.96,19796.11,22262.14,11251.04,69746.25
465,226,69,16436.96,19796.11,22262.14,11251.04,69746.25
466,227,70,15204.35,30021.85,21065.9,10826.29,77118.39
467,227,71,15204.35,30021.85,21065.9,10826.29,77118.39
468,228,72,17637.79,31450.35,23687.49,12306.72,85082.35
469,228,73,17637.79,31450.35,23687.49,12306.72,85082.35
470,229,74,17699.8,19920.23,20797.38,11561.95,69979.36
471,229,75,17699.8,19920.23,20797.38,11561.95,69979.36
472,229,76,17699.8,19920.23,20797.38,11561.95,69979.36
473,230,77,17515.23,20412.17,22713.85,11517.22,72158.47
474,230,78,17515.23,20412.17,22713.85,11517.22,72158.47
475,230,79,17515.23,20412.17,22713.85,11517.22,72158.47
476,231,80,15838.78,30260.74,21794.24,10062.61,77956.37
477,231,81,15838.78,30260.74,21794.24,10062.61,77956.37
478,232,82,17604.97,64921.92,24604.24,11837.27,118968.4
479,233,83,18482.56,31614.49,21966.22,9999.95,82063.22
480,233,84,18482.56,31614.49,21966.22,9999.95,82063.22
481,234,85,16916.8,63831.72,23614.14,9074.86,113437.52
482,235,86,16575.68,19439.65,20972.7,11090.11,68078.14
483,235,87,16575.68,19439.65,20972.7,11090.11,68078.14
484,235,88,16575.68,19439.65,20972.7,11090.11,68078.14
485,236,89,16392.93,63354.41,21778.52,10886.65,112412.51
486,237,90,15987.33,30975.78,21940.59,11067.3,79971.0
487,237,91,15987.33,30975.78,21940.59,11067.3,79971.0
488,238,92,18378.62,19721.18,19042.3,11407.28,68549.38
489,238,93,18378.62,19721.18,19042.3,11407.28,68549.38
490,238,94,18378.62,19721.18,19042.3,11407.28,68549.38
491,239,95,16189.06,20408.7,20501.23,11431.22,68530.21
492,239,96,16189.06,20408.7,20501.23,11431.22,68530.21
493,239,97,16189.06,20408.7,20501.23,11431.22,68530.21
494,240,98,14421.4,19138.94,23610.34,11230.05,68400.73
495,240,99,14421.4,19138.94,23610.34,11230.05,68400.73
496,240,100,14421.4,19138.94,23610.34,11230.05,68400.73
497,241,101,16386.5,29566.46,20401.33,10243.51,76597.8
498,241,102,16386.5,29566.46,20401.33,10243.51,76597.8
499,242,103,17402.36,63307.09,21412.77,11561.73,113683.95
500,243,104,15301.31,19226.78,19884.75,9031.61,63444.45
501,243,105,15301.31,19226.78,19884.75,9031.61,63444.45
502,243,106,15301.31,19226.78,19884.75,9031.61,63444.45
503,244,107,17796.71,18885.97,22147.4,9876.52,68706.6
504,244,108,17796.71,18885.97,22147.4,9876.52,68706.6
505,244,109,17796.71,18885.97,22147.4,9876.52,68706.6
506,245,110,16889.91,64338.4,22737.52,12432.41,116398.24
507,246,111,17952.4,31717.1,23421.87,10168.12,83259.49
508,246,112,17952.4,31717.1,23421.87,10168.12,83259.49
509,247,113,15182.22,19556.69,25674.65,12304.88,72718.44
510,247,114,15182.22,19556.69,25674.65,12304.88,72718.44
511,247,115,15182.22,19556.69,25674.65,12304.88,72718.44
512,248,116,15978.17,29131.15,23081.03,11792.12,79982.47
513,248,117,15978.17,29131.15,23081.03,11792.12,79982.47
514,249,118,14897.37,31858.63,20569.35,11977.61,79302.96
515,249,119,14897.37,31858.63,20569.35,11977.61,79302.96
516,250,120,16340.96,62590.15,22276.16,11176.86,112384.13
517,251,121,17597.23,20947.88,25393.4,10507.0,74445.51
518,251,122,17597.23,20947.88,25393.4,10507.0,74445.51
519,251,123,17597.23,20947.88,25393.4,10507.0,74445.51
520,252,124,16924.41,64335.1,23101.6,12313.25,116674.36
521,253,125,18835.75,61638.58,23285.7,12265.6,116025.63
522,254,126,17623.89,20918.34,22563.22,12657.56,73763.01
523,254,127,17623.89,20918.34,22563.22,12657.56,73763.01
524,254,128,17623.89,20918.34,22563.22,12657.56,73763.01
525,255,129,16800.89,32831.0,22059.6,11315.75,83007.24
526,255,130,16800.89,32831.0,22059.6,11315.75,83007.24
527,256,131,15281.03,30242.07,23372.15,10040.41,78935.66
528,256,132,15281.03,30242.07,23372.15,10040.41,78935.66
529,257,1,19243.13,21037.74,22259.15,11546.48,74086.5
530,257,2,19243.13,21037.74,22259.15,11546.48,74086.5
531,257,3,19243.13,21037.74,22259.15,11546.48,74086.5
532,258,4,17159.78,59975.27,19466.13,11583.39,108184.57
533,259,5,17524.92,64148.04,21967.22,11634.25,115274.43
534,260,6,18799.89,20691.95,21470.89,12322.86,73285.59
535,260,7,18799.89,20691.95,21470.89,12322.86,73285.59
536,260,8,18799.89,20691.95,21470.89,12322.86,73285.59
537,261,9,17724.3,33478.62,22346.04,11067.79,84616.75
538,261,10,17724.3,33478.62,22346.04,11067.79,84616.75
539,262,11,16451.69,65076.75,26335.18,12052.16,119915.78
540,263,12,16036.36,60924.08,20225.87,12493.74,109680.05
541,264,13,17234.53,21222.4,22454.02,11505.62,72416.57
542,264,14,17234.53,21222.4,22454.02,11505.62,72416.57
543,264,15,17234.53,21222.4,22454.02,11505.62,72416.57
544,265,16,19260.4,21231.63,26863.42,11130.91,78486.36
545,265,17,19260.4,21231.63,26863.42,11130.91,78486.36
546,265,18,19260.4,21231.63,26863.42,11130.91,78486.36
547,266,19,16664.21,28999.19,24492.69,11582.61,81738.7
548,266,20,16664.21,28999.19,24492.69,11582.61,81738.7
549,267,21,17130.47,61218.31,22687.42,10751.37,111787.57
550,268,22,15814.91,19393.89,21594.43,13195.73,69998.96
551,268,23,15814.91,19393.89,21594.43,13195.73,69998.96
552,268,24,15814.91,19393.89,21594.43,13195.73,69998.96
553,269,25,17496.9,58966.94,19683.6,11537.03,107684.47
554,270,26,16933.39,29019.96,21206.25,13218.92,80378.52
555,270,27,16933.39,29019.96,21206.25,13218.92,80378.52
556,271,28,18864.11,31897.54,22782.31,11784.99,85328.95
557,271,29,18864.11,31897.54,22782.31,11784.99,85328.95
558,272,30,15962.87,29378.78,22099.86,10394.64,77836.15
559,272,31,15962.87,29378.78,22099.86,10394.64,77836.15
560,273,32,17174.76,61056.43,22580.42,13328.73,114140.34
561,274,33,20947.91,20110.68,25202.7,11660.2,77921.49
562,274,34,20947.91,20110.68,25202.7,11660.2,77921.49
563,274,35,20947.91,20110.68,25202.7,11660.2,77921.49
564,275,36,17714.37,21260.57,20276.74,11317.0,70568.68
565,275,37,17714.37,21260.57,20276.74,11317.0,70568.68
566,275,38,17714.37,21260.57,20276.74,11317.0,70568.68
567,276,39,19275.86,21509.04,21499.91,11266.45,73551.26
568,276,40,19275.86,21509.04,21499.91,11266.45,73551.26
569,276,41,19275.86,21509.04,21499.91,11266.45,73551.26
570,277,42,18161.57,22211.3,22670.93,11851.21,74895.01
571,277,43,18161.57,22211.3,22670.93,11851.21,74895.01
572,277,44,18161.57,22211.3,22670.93,11851.21,74895.01
573,278,45,14026.56,63434.06,19762.31,9442.77,106665.7
574,279,46,14554.85,27903.49,18401.41,10293.55,71153.3
575,279,47,14554.85,27903.49,18401.41,10293.55,71153.3
576,280,48,15515.01,21116.05,23572.71,13733.64,73937.41
577,280,49,15515.01,21116.05,23572.71,13733.64,73937.41
578,280,50,15515.01,21116.05,23572.71,13733.64,73937.41
579,281,51,15837.18,29332.25,21748.12,9775.39,76692.94
580,281,52,15837.18,29332.25,21748.12,9775.39,76692.94
581,282,53,17119.88,19557.1,21645.7,9469.68,67792.36
582,282,54,17119.88,19557.1,21645.7,9469.68,67792.36
583,282,55,17119.88,19557.1,21645.7,9469.68,67792.36
584,283,56,16393.87,19422.17,22207.01,10127.07,68150.12
585,283,57,16393.87,19422.17,22207.01,10127.07,68150.12
586,283,58,16393.87,19422.17,22207.01,10127.07,68150.12
587,284,59,16908.27,31588.49,23010.01,11110.84,82617.61
588,284,60,16908.27,31588.49,23010.01,11110.84,82617.61
589,285,61,15123.56,61624.94,22685.2,11725.26,111158.96
590,286,62,15210.09,63105.92,21498.1,9477.97,109292.08
591,287,63,16705.78,58255.28,22489.48,10839.83,108290.37
592,288,64,16717.26,31404.93,19795.04,10144.82,78062.05
593,288,65,16717.26,31404.93,19795.04,10144.82,78062.05
594,289,66,15834.01,64163.4,24008.0,10669.19,114674.6
595,290,67,16436.96,19796.11,22262.14,11251.04,69746.25
596,290,68,16436.96,19796.11,22262.14,11251.04,69746.25
597,290,69,16436.96,19796.11,22262.14,11251.04,69746.25
598,291,70,15204.35,30021.85,21065.9,10826.29,77118.39
599,291,71,15204.35,30021.85,21065.9,10826.29,77118.39
600,292,72,17637.79,31450.35,23687.49,12306.72,85082.35
601,292,73,17637.79,31450.35,23687.49,12306.72,85082.35
602,293,74,17699.8,19920.23,20797.38,11561.95,69979.36
603,293,75,17699.8,19920.23,20797.38,11561.95,69979.36
604,293,76,17699.8,19920.23,20797.38,11561.95,69979.36
605,294,77,17515.23,20412.17,22713.85,11517.22,72158.47
606,294,78,17515.23,20412.17,22713.85,11517.22,72158.47
607,294,79,17515.23,20412.17,22713.85,11517.22,72158.47
608,295,80,15838.78,30260.74,21794.24,10062.61,77956.37
609,295,81,15838.78,30260.74,21794.24,10062.61,77956.37
610,296,82,17604.97,64921.92,24604.24,11837.27,118968.4
611,297,83,18482.56,31614.49,21966.22,9999.95,82063.22
612,297,84,18482.56,31614.49,21966.22,9999.95,82063.22
613,298,85,16916.8,63831.72,23614.14,9074.86,113437.52
614,299,86,16575.68,19439.65,20972.7,11090.11,68078.14
615,299,87,16575.68,19439.65,20972.7,11090.11,68078.14
616,299,88,16575.68,19439.65,20972.7,11090.11,68078.14
617,300,89,16392.93,63354.41,21778.52,10886.65,112412.51
618,301,90,15987.33,30975.78,21940.59,11067.3,79971.0
619,301,91,15987.33,30975.78,21940.59,11067.3,79971.0
620,302,92,18378.62,19721.18,19042.3,11407.28,68549.38
621,302,93,18378.62,19721.18,19042.3,11407.28,68549.38
622,302,94,18378.62,19721.18,19042.3,11407.28,68549.38
623,303,95,16189.06,20408.7,20501.23,11431.22,68530.21
624,303,96,16189.06,20408.7,20501.23,11431.22,68530.21
625,303,97,16189.06,20408.7,20501.23,11431.22,68530.21
626,304,98,14421.4,19138.94,23610.34,11230.05,68400.73
627,304,99,14421.4,19138.94,23610.34,11230.05,68400.73
628,304,100,14421.4,19138.94,23610.34,11230.05,68400.73
629,305,101,16386.5,29566.46,20401.33,10243.51,76597.8
630,305,102,16386.5,29566.46,20401.33,10243.51,76597.8
631,306,103,17402.36,63307.09,21412.77,11561.73,113683.95
632,307,104,15301.31,19226.78,19884.75,9031.61,63444.45
633,307,105,15301.31,19226.78,19884.75,9031.61,63444.45
634,307,106,15301.31,19226.78,19884.75,9031.61,63444.45
635,308,107,17796.71,18885.97,22147.4,9876.52,68706.6
636,308,108,17796.71,18885.97,22147.4,9876.52,68706.6
637,308,109,17796.71,18885.97,22147.4,9876.52,68706.6
638,309,110,16889.91,64338.4,22737.52,12432.41,116398.24
639,310,111,17952.4,31717.1,23421.87,10168.12,83259.49
640,310,112,17952.4,31717.1,23421.87,10168.12,83259.49
641,311,113,15182.22,19556.69,25674.65,12304.88,72718.44
642,311,114,15182.22,19556.69,25674.65,12304.88,72718.44
643,311,115,15182.22,19556.69,25674.65,12304.88,72718.44
644,312,116,15978.17,29131.15,23081.03,11792.12,79982.47
645,312,117,15978.17,29131.15,23081.03,11792.12,79982.47
646,313,118,14897.37,31858.63,20569.35,11977.61,79302.96
647,313,119,14897.37,31858.63,20569.35,11977.61,79302.96
648,314,120,16340.96,62590.15,22276.16,11176.86,112384.13
649,315,121,17597.23,20947.88,25393.4,10507.0,74445.51
650,315,122,17597.23,20947.88,25393.4,10507.0,74445.51
651,315,123,17597.23,20947.88,25393.4,10507.0,74445.51
652,316,124,16924.41,64335.1,23101.6,12313.25,116674.36
653,317,125,18835.75,61638.58,23285.7,12265.6,116025.63
654,318,126,17623.89,20918.34,22563.22,12657.56,73763.01
655,318,127,17623.89,20918.34,22563.22,12657.56,73763.01
656,318,128,17623.89,20918.34,22563.22,12657.56,73763.01
657,319,129,16800.89,32831.0,22059.6,11315.75,83007.24
658,319,130,16800.89,32831.0,22059.6,11315.75,83007.24
659,320,131,15281.03,30242.07,23372.15,10040.41,78935.66
660,320,132,15281.03,30242.07,23372.15,10040.41,78935.66
661,321,1,19243.13,21037.74,22259.15,11546.48,74086.5
662,321,2,19243.13,21037.74,22259.15,11546.48,74086.5
663,321,3,19243.13,21037.74,22259.15,11546.48,74086.5
664,322,4,17159.78,59975.27,19466.13,11583.39,108184.57
665,323,5,17524.92,64148.04,21967.22,11634.25,115274.43
666,324,6,18799.89,20691.95,21470.89,12322.86,73285.59
667,324,7,18799.89,20691.95,21470.89,12322.86,73285.59
668,324,8,18799.89,20691.95,21470.89,12322.86,73285.59
669,325,9,17724.3,33478.62,22346.04,11067.79,84616.75
670,325,10,17724.3,33478.62,22346.04,11067.79,84616.75
671,326,11,16451.69,65076.75,26335.18,12052.16,119915.78
672,327,12,16036.36,60924.08,20225.87,12493.74,109680.05
673,328,13,17234.53,21222.4,22454.02,11505.62,72416.57
674,328,14,17234.53,21222.4,22454.02,11505.62,72416.57
675,328,15,17234.53,21222.4,22454.02,11505.62,72416.57
676,329,16,19260.4,21231.63,26863.42,11130.91,78486.36
677,329,17,19260.4,21231.63,26863.42,11130.91,78486.36
678,329,18,19260.4,21231.63,26863.42,11130.91,78486.36
679,330,19,16664.21,28999.19,24492.69,11582.61,81738.7
680,330,20,16664.21,28999.19,24492.69,11582.61,81738.7
681,331,21,17130.47,61218.31,22687.42,10751.37,111787.57
682,332,22,15814.91,19393.89,21594.43,13195.73,69998.96
683,332,23,15814.91,19393.89,21594.43,13195.73,69998.96
684,332,24,15814.91,19393.89,21594.43,13195.73,69998.96
685,333,25,17496.9,58966.94,19683.6,11537.03,107684.47
686,334,26,16933.39,29019.96,21206.25,13218.92,80378.52
687,334,27,16933.39,29019.96,21206.25,13218.92,80378.52
688,335,28,18864.11,31897.54,22782.31,11784.99,85328.95
689,335,29,18864.11,31897.54,22782.31,11784.99,85328.95
690,336,30,15962.87,29378.78,22099.86,10394.64,77836.15
691,336,31,15962.87,29378.78,22099.86,10394.64,77836.15
692,337,32,17174.76,61056.43,22580.42,13328.73,114140.34
693,338,33,20947.91,20110.68,25202.7,11660.2,77921.49
694,338,34,20947.91,20110.68,25202.7,11660.2,77921.49
695,338,35,20947.91,20110.68,25202.7,11660.2,77921.49
696,339,36,17714.37,21260.57,20276.74,11317.0,70568.68
697,339,37,17714.37,21260.57,20276.74,11317.0,70568.68
698,339,38,17714.37,21260.57,20276.74,11317.0,70568.68
699,340,39,19275.86,21509.04,21499.91,11266.45,73551.26
700,340,40,19275.86,21509.04,21499.91,11266.45,73551.26
701,340,41,19275.86,21509.04,21499.91,11266.45,73551.26
702,341,42,18161.57,22211.3,22670.93,11851.21,74895.01
703,341,43,18161.57,22211.3,22670.93,11851.21,74895.01
704,341,44,18161.57,22211.3,22670.93,11851.21,74895.01
705,342,45,14026.56,63434.06,19762.31,9442.77,106665.7
706,343,46,14554.85,27903.49,18401.41,10293.55,71153.3
707,343,47,14554.85,27903.49,18401.41,10293.55,71153.3
708,344,48,15515.01,21116.05,23572.71,13733.64,73937.41
709,344,49,15515.01,21116.05,23572.71,13733.64,73937.41
710,344,50,15515.01,21116.05,23572.71,13733.64,73937.41
711,345,51,15837.18,29332.25,21748.12,9775.39,76692.94
712,345,52,15837.18,29332.25,21748.12,9775.39,76692.94
713,346,53,17119.88,19557.1,21645.7,9469.68,67792.36
714,346,54,17119.88,19557.1,21645.7,9469.68,67792.36
715,346,55,17119.88,19557.1,21645.7,9469.68,67792.36
716,347,56,16393.87,19422.17,22207.01,10127.07,68150.12
717,347,57,16393.87,19422.17,22207.01,10127.07,68150.12
718,347,58,16393.87,19422.17,22207.01,10127.07,68150.12
719,348,59,16908.27,31588.49,23010.01,11110.84,82617.61
720,348,60,16908.27,31588.49,23010.01,11110.84,82617.61
721,349,61,15123.56,61624.94,22685.2,11725.26,111158.96
722,350,62,15210.09,63105.92,21498.1,9477.97,109292.08
723,351,63,16705.78,58255.28,22489.48,10839.83,108290.37
724,352,64,16717.26,31404.93,19795.04,10144.82,78062.05
725,352,65,16717.26,31404.93,19795.04,10144.82,78062.05
726,353,66,15834.01,64163.4,24008.0,10669.19,114674.6
727,354,67,16436.96,19796.11,22262.14,11251.04,69746.25
728,354,68,16436.96,19796.11,22262.14,11251.04,69746.25
729,354,69,16436.96,19796.11,22262.14,11251.04,69746.25
730,355,70,15204.35,30021.85,21065.9,10826.29,77118.39
731,355,71,15204.35,30021.85,21065.9,10826.29,77118.39
732,356,72,17637.79,31450.35,23687.49,12306.72,85082.35
733,356,73,17637.79,31450.35,23687.49,12306.72,85082.35
734,357,74,17699.8,19920.23,20797.38,11561.95,69979.36
735,357,75,17699.8,19920.23,20797.38,11561.95,69979.36
736,357,76,17699.8,19920.23,20797.38,11561.95,69979.36
737,358,77,17515.23,20412.17,22713.85,11517.22,72158.47
738,358,78,17515.23,20412.17,22713.85,11517.22,72158.47
739,358,79,17515.23,20412.17,22713.85,11517.22,72158.47
740,359,80,15838.78,30260.74,21794.24,10062.61,77956.37
741,359,81,15838.78,30260.74,21794.24,10062.61,77956.37
742,360,82,17604.97,64921.92,24604.24,11837.27,118968.4
743,361,83,18482.56,31614.49,21966.22,9999.95,82063.22
744,361,84,18482.56,31614.49,21966.22,9999.95,82063.22
745,362,85,16916.8,63831.72,23614.14,9074.86,113437.52
746,363,86,16575.68,19439.65,20972.7,11090.11,68078.14
747,363,87,16575.68,19439.65,20972.7,11090.11,68078.14
748,363,88,16575.68,19439.65,20972.7,11090.11,68078.14
749,364,89,16392.93,63354.41,21778.52,10886.65,112412.51
750,365,90,15987.33,30975.78,21940.59,11067.3,79971.0
751,365,91,15987.33,30975.78,21940.59,11067.3,79971.0
752,366,92,18378.62,19721.18,19042.3,11407.28,68549.38
753,366,93,18378.62,19721.18,19042.3,11407.28,68549.38
754,366,94,18378.62,19721.18,19042.3,11407.28,68549.38
755,367,95,16189.06,20408.7,20501.23,11431.22,68530.21
756,367,96,16189.06,20408.7,20501.23,11431.22,68530.21
757,367,97,16189.06,20408.7,20501.23,11431.22,68530.21
758,368,98,14421.4,19138.94,23610.34,11230.05,68400.73
759,368,99,14421.4,19138.94,23610.34,11230.05,68400.73
760,368,100,14421.4,19138.94,23610.34,11230.05,68400.73
761,369,101,16386.5,29566.46,20401.33,10243.51,76597.8
762,369,102,16386.5,29566.46,20401.33,10243.51,76597.8
763,370,103,17402.36,63307.09,21412.77,11561.73,113683.95
764,371,104,15301.31,19226.78,19884.75,9031.61,63444.45
765,371,105,15301.31,19226.78,19884.75,9031.61,63444.45
766,371,106,15301.31,19226.78,19884.75,9031.61,63444.45
767,372,107,17796.71,18885.97,22147.4,9876.52,68706.6
768,372,108,17796.71,18885.97,22147.4,9876.52,68706.6
769,372,109,17796.71,18885.97,22147.4,9876.52,68706.6
770,373,110,16889.91,64338.4,22737.52,12432.41,116398.24
771,374,111,17952.4,31717.1,23421.87,10168.12,83259.49
772,374,112,17952.4,31717.1,23421.87,10168.12,83259.49
773,375,113,15182.22,19556.69,25674.65,12304.88,72718.44
774,375,114,15182.22,19556.69,25674.65,12304.88,72718.44
775,375,115,15182.22,19556.69,25674.65,12304.88,72718.44
776,376,116,15978.17,29131.15,23081.03,11792.12,79982.47
777,376,117,15978.17,29131.15,23081.03,11792.12,79982.47
778,377,118,14897.37,31858.63,20569.35,11977.61,79302.96
779,377,119,14897.37,31858.63,20569.35,11977.61,79302.96
780,378,120,16340.96,62590.15,22276.16,11176.86,112384.13
781,379,121,17597.23,20947.88,25393.4,10507.0,74445.51
782,379,122,17597.23,20947.88,25393.4,10507.0,74445.51
783,379,123,17597.23,20947.88,25393.4,10507.0,74445.51
784,380,124,16924.41,64335.1,23101.6,12313.25,116674.36
785,381,125,18835.75,61638.58,23285.7,12265.6,116025.63
786,382,126,17623.89,20918.34,22563.22,12657.56,73763.01
787,382,127,17623.89,20918.34,22563.22,12657.56,73763.01
788,382,128,17623.89,20918.34,22563.22,12657.56,73763.01
789,383,129,16800.89,32831.0,22059.6,11315.75,83007.24
790,383,130,16800.89,32831.0,22059.6,11315.75,83007.24
791,384,131,15281.03,30242.07,23372.15,10040.41,78935.66
792,384,132,15281.03,30242.07,23372.15,10040.41,78935.66
793,385,1,19243.13,21037.74,22259.15,11546.48,74086.5
794,385,2,19243.13,21037.74,22259.15,11546.48,74086.5
795,385,3,19243.13,21037.74,22259.15,11546.48,74086.5
796,386,4,17159.78,59975.27,19466.13,11583.39,108184.57
797,387,5,17524.92,64148.04,21967.22,11634.25,115274.43
798,388,6,18799.89,20691.95,21470.89,12322.86,73285.59
799,388,7,18799.89,20691.95,21470.89,12322.86,73285.59
800,388,8,18799.89,20691.95,21470.89,12322.86,73285.59
801,389,9,17724.3,33478.62,22346.04,11067.79,84616.75
802,389,10,17724.3,33478.62,22346.04,11067.79,84616.75
803,390,11,16451.69,65076.75,26335.18,12052.16,119915.78
804,391,12,16036.36,60924.08,20225.87,12493.74,109680.05
805,392,13,17234.53,21222.4,22454.02,11505.62,72416.57
806,392,14,17234.53,21222.4,22454.02,11505.62,72416.57
807,392,15,17234.53,21222.4,22454.02,11505.62,72416.57
808,393,16,19260.4,21231.63,26863.42,11130.91,78486.36
809,393,17,19260.4,21231.63,26863.42,11130.91,78486.36
810,393,18,19260.4,21231.63,26863.42,11130.91,78486.36
811,394,19,16664.21,28999.19,24492.69,11582.61,81738.7
812,394,20,16664.21,28999.19,24492.69,11582.61,81738.7
813,395,21,17130.47,61218.31,22687.42,10751.37,111787.57
814,396,22,15814.91,19393.89,21594.43,13195.73,69998.96
815,396,23,15814.91,19393.89,21594.43,13195.73,69998.96
816,396,24,15814.91,19393.89,21594.43,13195.73,69998.96
