id,restaurant_id,supplier_name,category,email,phone,city,rating,status,created_at,updated_at
633,55,Francis-Duffy,Bakery,ganderson@luna.com,+1-567-626-1189x15862,Danielberg,4.1,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
634,55,"Watkins, Carter and Klein",Dairy,nathanvalencia@pham-gentry.com,972.790.8575x9706,East Larryville,4.4,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
635,55,Patrick-Frey,Cleaning,cbarton@thompson.com,900-344-1812,Benjamintown,4.9,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
636,55,"Mcgee, Smith and Hayes",Packaging,hillsamantha@ballard-rios.biz,001-760-587-1706x28598,Patriciamouth,3.6,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
637,55,Snow Ltd,Packaging,michelebrown@taylor-williams.net,856-284-8033,Lake Jacobfurt,5.0,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
638,55,Ellison Inc,Dairy,wyattjoyce@oliver.com,997-414-3329x96028,Thomasfurt,4.2,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
639,55,"Hall, Tate and Yates",Bakery,william65@jarvis.biz,(987)274-7154,Port Michelle,4.3,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
640,55,Davis-Dunn,Meat,eugenecrawford@miller.com,684.517.3065,West Jennifer,4.8,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
641,56,"Johnson, Colon and Miles",Vegetables,tonya99@cervantes.com,4027350929,East Leahmouth,4.4,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
642,56,Anderson LLC,Dairy,lambertrose@wilson-melendez.com,001-852-322-3900x37690,Emilyhaven,4.7,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
643,56,"Russo, Walker and Pace",Packaging,julie44@arias-weaver.com,225-511-3308x3168,West Travismouth,4.9,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
644,56,"Williams, Rose and Campbell",Seafood,wrightsherry@wilson-walker.info,239-547-4729x9136,Stephenton,4.0,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
645,56,"Jenkins, Jenkins and Cain",Dairy,kylechen@cohen.com,001-817-942-6332x6204,Lake Andrewshire,4.2,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
646,56,"Rose, Haynes and Brown",Vegetables,christophergray@bowman.net,603.715.3464,South Chad,4.5,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
647,56,"Torres, Taylor and Lee",Cleaning,carralejandro@sawyer-ferguson.com,346.747.7789x078,Nicholsmouth,3.6,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
648,56,Mueller-Wu,Beverages,mathew33@anderson.com,001-881-720-9349,East Michaelton,4.0,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
649,56,"Robinson, Sandoval and Hernandez",Seafood,raymondcook@mata.info,(388)675-3850,Austinmouth,4.0,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
650,56,"Walker, Grant and Johnson",Meat,william36@adams.com,(625)545-5845,Jamesstad,4.4,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
651,56,Mata-Ortiz,Vegetables,mwolfe@butler.org,(709)561-7094,East Leslieland,4.2,Active,2026-06-18 12:13:38.105566,2026-06-18 12:13:38.105566
652,56,Zimmerman-Horton,Seafood,dcastillo@white.info,001-213-605-6870x1309,Gonzalezmouth,3.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
653,56,Knight-Gray,Cleaning,mckinneyemily@miller.net,273.308.1390,Owensstad,4.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
654,56,"Turner, Morales and Castillo",Seafood,maldonadoshelby@contreras-contreras.net,278-246-0085,Alexandermouth,3.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
655,57,"Mitchell, Delgado and Lewis",Bakery,washingtonbrent@jones-white.com,913.989.5265x482,New Nicolemouth,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
656,57,Hubbard PLC,Packaging,longanthony@robinson.com,460-534-2406,Mackborough,4.2,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
657,57,Huang PLC,Beverages,millscheryl@scott-jordan.com,+1-719-952-4199,Melissaborough,3.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
658,57,Nguyen Ltd,Dairy,gwelch@sandoval.com,853-897-6135,South Ethanmouth,3.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
659,57,Craig and Sons,Dairy,bowerskyle@flynn.biz,(235)523-0364x401,New Hannah,4.1,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
660,57,"Alvarez, Mcneil and Martinez",Meat,sramos@carter.org,8844368659,Suttonton,4.1,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
661,57,"Hanson, King and Martin",Beverages,kristinstanley@hudson.com,001-317-351-7659x560,Laraside,3.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
662,57,Sutton-Rollins,Packaging,chenderson@ali.com,+1-613-208-1226x9562,Underwoodside,3.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
663,58,"Morrow, Jennings and Hernandez",Packaging,ralph23@castillo.biz,404-824-6017x8785,North Allisonfort,3.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
664,58,Arnold-Taylor,Bakery,anne10@odom.com,6003020811,Lake Christine,4.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
665,58,"Spence, Stafford and Long",Packaging,pfoster@rose.com,001-820-606-4393,New Sierra,3.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
666,58,Fernandez-Hunt,Dairy,lopezrussell@savage.org,+1-440-685-5906x2571,Herrerafort,4.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
667,58,Wilkinson Ltd,Cleaning,wfreeman@manning-hill.net,001-911-989-3224x326,West Damonfurt,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
668,58,Price and Sons,Cleaning,jenniferthompson@munoz.com,626-899-9946,South Amyfurt,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
669,58,"Ball, Weber and Kane",Bakery,vickimeyer@smith.com,(813)497-0680x428,Port Jasonville,4.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
670,58,Wilcox LLC,Seafood,xpalmer@love.com,001-411-821-1382,Jonesberg,3.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
671,58,Burton Group,Vegetables,saramiranda@brown.com,+1-578-316-3652x294,South Glennland,4.1,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
672,58,Pratt and Sons,Bakery,brownronald@reyes.biz,001-475-433-7638x6954,Alyssaton,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
673,58,Harris-Smith,Bakery,steineric@wright-haley.org,9506631770,Tiffanyberg,3.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
674,59,Coleman-Lin,Seafood,anaharrington@cook-lopez.com,2422610103,Nicoleland,4.3,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
675,59,Simpson-Dunlap,Seafood,normanmiller@johnson-lane.com,(952)731-5350x6533,Natalietown,4.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
676,59,"Monroe, Hooper and Clark",Bakery,vreyes@mata.net,820-687-5327x79009,West Catherinestad,4.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
677,59,Miller Inc,Vegetables,hollyschroeder@stout-kelley.com,001-356-754-3214x742,West Richard,5.0,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
678,59,"May, White and Huang",Bakery,wadepamela@moore-mays.com,379-321-2268,West Brian,4.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
679,59,"Mays, Gutierrez and Aguilar",Vegetables,swhitney@mckee-gordon.net,990-269-0301,Sandrachester,4.2,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
680,59,"Baker, Berger and Wright",Beverages,icobb@macdonald-santiago.net,(834)985-3216x292,Lake Dana,4.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
681,59,Hill and Sons,Dairy,brad46@sutton.net,418-662-4928,West Kelly,4.3,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
682,59,Griffin-Riley,Vegetables,ellisjeremy@rodriguez.com,840.674.5481x48725,North Juanmouth,4.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
683,59,Ramirez-Savage,Cleaning,lhampton@lopez.com,522.387.7145x7989,West Julianfort,3.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
684,60,Rose-Ellis,Seafood,cameron19@rogers.org,6487209199,Stewarttown,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
685,60,Campbell-Myers,Meat,carlyadams@jones.com,860.309.6236x9460,North Bradleyside,4.3,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
686,60,"West, Nash and Lawrence",Bakery,collinschristopher@higgins.com,001-264-944-5837x242,New Brenda,3.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
687,60,"Lopez, Norris and Castro",Cleaning,sergio74@brown.com,(333)767-1318x642,Harrellville,3.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
688,60,Little Inc,Vegetables,dhill@clark-harris.org,434.646.2203x16541,East Mariaside,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
689,60,Anderson-Hicks,Vegetables,brad36@coleman.com,001-592-282-5563x2718,South Annetteton,4.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
690,60,"Keller, Jackson and Diaz",Seafood,lgarrett@barron-moore.info,419-390-7035x34608,Jacobshire,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
691,60,"Beltran, Wilson and Kennedy",Vegetables,leslie82@lopez.com,501-356-4359x561,Shauntown,4.1,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
692,60,"Lopez, Rivera and Nelson",Bakery,joshuacook@hale.com,(311)612-3312x360,South Elizabeth,3.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
693,60,Sharp-Burton,Cleaning,fitzgeralddanielle@bender.com,776.241.0974,East Shaneshire,4.2,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
694,60,"Williams, Kelley and Alvarez",Bakery,rruiz@smith.com,253.937.2298x707,Patriciamouth,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
695,60,"Willis, Stokes and Long",Cleaning,qmitchell@woodard-graves.com,001-356-368-6584x786,West Racheltown,4.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
696,60,"Carter, Wang and Morgan",Dairy,jeffreycompton@stewart-sutton.com,001-467-591-0535x75699,Harrisonstad,4.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
697,61,Mitchell Group,Dairy,dawn58@hughes.com,259-739-5118x06007,Dwayneside,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
698,61,"Gonzalez, Welch and Henson",Meat,kelly67@benson-cole.org,439.431.8961x8679,Rebeccaland,4.4,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
699,61,Gutierrez PLC,Bakery,boyerkatrina@hawkins.com,(371)397-8382x7389,Port Anthony,4.2,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
700,61,Walker PLC,Cleaning,mpruitt@chen.org,658-483-4229x19173,West Ryan,3.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
701,61,"Watkins, Le and Fernandez",Bakery,craiggardner@joseph-fernandez.com,(427)706-4485,Lake Carlashire,3.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
702,61,Griffin-Franco,Vegetables,martinezthomas@sanders.biz,827-536-6085x60842,Vanessaside,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
703,61,Matthews-Mooney,Meat,tricia80@mccullough.info,797-560-2519x468,Bentleystad,4.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
704,61,Adams PLC,Bakery,jeremygomez@liu.com,+1-940-506-3222x718,Jonesfurt,3.9,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
705,61,Lozano and Sons,Beverages,james64@perry-blevins.com,473-624-5949x14501,New Arthurmouth,3.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
706,61,Kelley-Jones,Dairy,palmerjason@edwards-chavez.info,2026335185,South Danielland,4.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
707,61,Brown Group,Cleaning,davidmay@richardson.com,3487186078,Crosbyborough,4.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
708,61,"Miller, Hunter and Rodriguez",Seafood,sarahamilton@patterson.com,+1-561-678-3277,New Hollyfort,4.5,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
709,61,"Meyer, Miller and Larson",Packaging,xkeller@dunn-porter.info,2926537993,Cannonmouth,4.6,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
710,62,"Johnson, Jarvis and Gilmore",Beverages,austin15@johnson.com,219-267-2356,Kramerland,4.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
711,62,"Morrison, Patton and Schneider",Vegetables,thomas52@bradley-gutierrez.com,+1-894-527-8049,Conwayshire,3.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
712,62,Potter-Barajas,Beverages,jackthomas@dixon-koch.net,625-629-0231x37632,West Jerrymouth,4.3,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
713,62,"Douglas, Sherman and Reynolds",Dairy,courtneyliu@ellis.com,404.222.8505,New Evelyn,3.8,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
714,62,"Bailey, James and Alexander",Packaging,pricederek@lee.com,+1-894-819-0809x819,North Susan,3.7,Active,2026-06-18 12:13:38.121560,2026-06-18 12:13:38.121560
715,62,"Dean, Lawrence and Lee",Packaging,brucejennifer@smith.com,001-483-389-3141x02379,Lake Leonardchester,3.9,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
716,62,Lin PLC,Dairy,ggarcia@thompson.org,001-256-553-3319x072,Barberberg,4.6,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
717,62,"Anderson, Martinez and Kim",Dairy,amiller@whitehead-wood.com,923.407.2466x6935,Lopezview,4.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
718,62,Perez and Sons,Beverages,ronald44@decker.com,(737)757-8050x755,North Kimberlyfort,4.3,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
719,62,Williams PLC,Vegetables,brookschad@thompson.org,(709)483-8720,Fergusonchester,4.0,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
720,62,"Adams, Johnston and Pennington",Seafood,howardpaige@cuevas.com,605-201-6675,Sloanborough,3.7,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
721,62,"Kennedy, Hall and Armstrong",Dairy,peter78@moore.com,(489)441-5960x74219,Simpsonville,4.8,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
722,62,Mack-Daniels,Bakery,njohnson@williams-ayala.com,872-471-9298,Corybury,4.7,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
723,62,"Bowman, Duncan and Lopez",Dairy,kleinkevin@pena.com,001-999-951-9960,Staceychester,4.9,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
724,63,Swanson LLC,Beverages,rlyons@stein.com,558.201.7106,New Jacksonhaven,3.6,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
725,63,Nash-Randolph,Bakery,mollyharris@delgado.com,282.327.1484,South George,4.8,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
726,63,"Powers, Riley and Parker",Vegetables,agreen@hicks-beard.info,001-851-971-0096,Beckshire,4.0,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
727,63,Smith LLC,Beverages,debrawilliams@carrillo.com,(712)662-0069,New Stevenland,4.9,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
728,63,"Norton, Roberts and Kelly",Dairy,kristina00@prince.com,4597705067,Turnerberg,3.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
729,63,"Levine, Torres and Yates",Cleaning,trocha@phillips.net,260-814-9074,Deborahmouth,3.9,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
730,63,Patton-Fowler,Bakery,nsanchez@cole.org,+1-528-603-4002x84060,West Nicole,4.0,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
731,63,Humphrey Inc,Cleaning,foleynancy@hicks.org,285-929-0781x666,New Heather,3.7,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
732,63,Hill Group,Dairy,jnelson@simmons.net,518-472-5148x655,North Sarahtown,4.9,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
733,63,"Giles, Schwartz and Nixon",Bakery,fwilliams@moore.com,6524686720,Lake Daniel,4.1,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
734,64,Bentley LLC,Meat,damon64@lopez-bailey.com,331-709-8708,North Vanessa,4.4,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
735,64,Pennington-May,Vegetables,wrightchad@clark.info,798.659.2511x735,West Denise,4.8,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
736,64,Terrell-Gilbert,Bakery,barnesalicia@donaldson.com,349-391-7415x7192,Port Debra,3.6,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
737,64,Kirk-Villegas,Beverages,karen33@fletcher.biz,001-954-789-3841x211,Lake Jill,4.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
738,64,Guzman LLC,Dairy,peterbarker@gay.com,(499)971-1272x7176,New Jonathanstad,3.7,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
739,64,"Gillespie, Hoffman and Martin",Vegetables,jenniferschaefer@evans.com,291.549.2283,Brittanyhaven,3.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
740,64,"Davis, Montes and Stewart",Packaging,amysimmons@rush.net,990-655-3526,Kimberlyberg,4.0,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
741,64,Graham and Sons,Vegetables,turnercrystal@frost-tucker.com,877.343.9246x14301,Lake Erinland,4.7,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
742,64,Jackson-Park,Dairy,bookerbrian@davis.org,+1-508-401-2274,South Cheryl,4.4,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
743,64,Luna Ltd,Seafood,adamstamara@lopez.com,001-944-663-8587x73026,Cruzberg,3.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
744,64,Gray-Hernandez,Dairy,kevinjackson@novak.com,+1-778-857-5925,Lake Amandashire,3.8,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
745,64,"Taylor, Lucas and Jackson",Dairy,kenneth01@taylor.com,001-960-640-5724,Shawnfort,4.5,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
746,64,"Sanders, Neal and Tran",Cleaning,flowerslisa@pace.com,234.771.2430x9938,Dorseyfort,4.3,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
747,64,Hill Inc,Bakery,darinmontgomery@jones-bruce.com,001-871-414-5301x66862,Hamiltonville,4.1,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
748,64,"Miller, Fleming and Carter",Packaging,smithraymond@russo.com,001-723-815-2699x0725,West Jenna,4.6,Active,2026-06-18 12:13:38.137271,2026-06-18 12:13:38.137271
