id,restaurant_id,user_id,expense_date,expense_category,amount,payment_method,description,status,created_at,updated_at
259,44,1480,2025-01-01,Maintenance,2459.34,Cash,Maintenance Expense,Approved,2025-01-01,2025-01-01
260,45,1507,2025-01-01,Electricity,834.68,Bank Transfer,Electricity Expense,Approved,2025-01-01,2025-01-01
261,45,1501,2025-01-01,Electricity,1949.31,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
262,45,1501,2025-01-01,Marketing,1684.87,Cash,Marketing Expense,Approved,2025-01-01,2025-01-01
263,45,1494,2025-01-01,Marketing,1031.56,Cash,Marketing Expense,Approved,2025-01-01,2025-01-01
264,45,1495,2025-01-01,Gas,873.97,UPI,Gas Expense,Approved,2025-01-01,2025-01-01
265,45,1514,2025-01-01,Internet,240.0,Card,Internet Expense,Approved,2025-01-01,2025-01-01
266,46,1530,2025-01-01,Marketing,435.82,Bank Transfer,Marketing Expense,Approved,2025-01-01,2025-01-01
267,46,1535,2025-01-01,Internet,270.21,UPI,Internet Expense,Approved,2025-01-01,2025-01-01
268,46,1530,2025-01-01,Electricity,349.08,Card,Electricity Expense,Approved,2025-01-01,2025-01-01
269,46,1543,2025-01-01,Water,224.3,Cash,Water Expense,Approved,2025-01-01,2025-01-01
270,46,1543,2025-01-01,Marketing,934.38,Card,Marketing Expense,Approved,2025-01-01,2025-01-01
271,47,1581,2025-01-01,Internet,286.77,Card,Internet Expense,Approved,2025-01-01,2025-01-01
272,47,1571,2025-01-01,Internet,283.16,Bank Transfer,Internet Expense,Approved,2025-01-01,2025-01-01
273,47,1558,2025-01-01,Marketing,1469.74,UPI,Marketing Expense,Approved,2025-01-01,2025-01-01
274,48,1590,2025-01-01,Internet,110.93,Card,Internet Expense,Approved,2025-01-01,2025-01-01
275,48,1588,2025-01-01,Maintenance,652.77,Card,Maintenance Expense,Approved,2025-01-01,2025-01-01
276,48,1600,2025-01-01,Electricity,769.62,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
277,48,1610,2025-01-01,Cleaning,470.41,Bank Transfer,Cleaning Expense,Approved,2025-01-01,2025-01-01
278,48,1585,2025-01-01,Rent,4262.71,Bank Transfer,Rent Expense,Approved,2025-01-01,2025-01-01
279,48,1592,2025-01-01,Miscellaneous,298.36,UPI,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
280,49,1618,2025-01-01,Internet,184.65,Bank Transfer,Internet Expense,Approved,2025-01-01,2025-01-01
281,49,1637,2025-01-01,Cleaning,298.36,UPI,Cleaning Expense,Approved,2025-01-01,2025-01-01
282,49,1619,2025-01-01,Internet,283.21,Card,Internet Expense,Approved,2025-01-01,2025-01-01
283,49,1635,2025-01-01,Gas,943.34,Card,Gas Expense,Approved,2025-01-01,2025-01-01
284,50,1651,2025-01-01,Rent,4545.41,UPI,Rent Expense,Approved,2025-01-01,2025-01-01
285,50,1663,2025-01-01,Maintenance,1219.63,Card,Maintenance Expense,Approved,2025-01-01,2025-01-01
286,50,1671,2025-01-01,Internet,291.21,Card,Internet Expense,Approved,2025-01-01,2025-01-01
287,50,1661,2025-01-01,Marketing,1937.64,Bank Transfer,Marketing Expense,Approved,2025-01-01,2025-01-01
288,50,1684,2025-01-01,Electricity,1786.12,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
289,50,1666,2025-01-01,Electricity,1194.12,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
290,51,1711,2025-01-01,Water,263.99,Card,Water Expense,Approved,2025-01-01,2025-01-01
291,51,1691,2025-01-01,Electricity,1098.13,Bank Transfer,Electricity Expense,Approved,2025-01-01,2025-01-01
292,51,1717,2025-01-01,Cleaning,330.47,UPI,Cleaning Expense,Approved,2025-01-01,2025-01-01
293,52,1738,2025-01-01,Electricity,1748.0,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
294,52,1729,2025-01-01,Cleaning,332.06,UPI,Cleaning Expense,Approved,2025-01-01,2025-01-01
295,52,1742,2025-01-01,Marketing,264.62,Cash,Marketing Expense,Approved,2025-01-01,2025-01-01
296,52,1734,2025-01-01,Gas,1020.51,Bank Transfer,Gas Expense,Approved,2025-01-01,2025-01-01
297,52,1747,2025-01-01,Gas,1170.8,UPI,Gas Expense,Approved,2025-01-01,2025-01-01
298,52,1742,2025-01-01,Electricity,1592.63,Cash,Electricity Expense,Approved,2025-01-01,2025-01-01
299,52,1751,2025-01-01,Internet,91.59,Bank Transfer,Internet Expense,Approved,2025-01-01,2025-01-01
300,52,1741,2025-01-01,Rent,2367.93,Cash,Rent Expense,Approved,2025-01-01,2025-01-01
301,53,1780,2025-01-01,Cleaning,218.68,Card,Cleaning Expense,Approved,2025-01-01,2025-01-01
302,53,1769,2025-01-01,Gas,890.52,Card,Gas Expense,Approved,2025-01-01,2025-01-01
303,53,1763,2025-01-01,Water,170.03,UPI,Water Expense,Approved,2025-01-01,2025-01-01
304,53,1789,2025-01-01,Miscellaneous,347.9,UPI,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
305,53,1762,2025-01-01,Miscellaneous,88.7,UPI,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
306,54,1812,2025-01-01,Ingredients,2568.07,Cash,Ingredients Expense,Approved,2025-01-01,2025-01-01
307,54,1815,2025-01-01,Internet,275.3,Card,Internet Expense,Approved,2025-01-01,2025-01-01
308,54,1821,2025-01-01,Electricity,1050.94,Bank Transfer,Electricity Expense,Approved,2025-01-01,2025-01-01
309,54,1826,2025-01-01,Miscellaneous,163.59,UPI,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
310,54,1816,2025-01-01,Ingredients,2555.76,Bank Transfer,Ingredients Expense,Approved,2025-01-01,2025-01-01
311,54,1797,2025-01-01,Gas,1499.19,UPI,Gas Expense,Approved,2025-01-01,2025-01-01
312,54,1800,2025-01-01,Electricity,703.25,Bank Transfer,Electricity Expense,Approved,2025-01-01,2025-01-01
313,54,1801,2025-01-01,Miscellaneous,162.02,Bank Transfer,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
314,55,1831,2025-01-01,Maintenance,895.99,Cash,Maintenance Expense,Approved,2025-01-01,2025-01-01
315,55,1864,2025-01-01,Miscellaneous,377.68,Bank Transfer,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
316,55,1857,2025-01-01,Gas,989.18,Bank Transfer,Gas Expense,Approved,2025-01-01,2025-01-01
317,56,1886,2025-01-01,Gas,1007.16,Card,Gas Expense,Approved,2025-01-01,2025-01-01
318,56,1877,2025-01-01,Electricity,1835.79,Cash,Electricity Expense,Approved,2025-01-01,2025-01-01
319,56,1874,2025-01-01,Ingredients,4048.75,Cash,Ingredients Expense,Approved,2025-01-01,2025-01-01
320,56,1880,2025-01-01,Miscellaneous,195.13,Card,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
321,57,1937,2025-01-01,Ingredients,1970.24,UPI,Ingredients Expense,Approved,2025-01-01,2025-01-01
322,57,1914,2025-01-01,Water,180.32,Bank Transfer,Water Expense,Approved,2025-01-01,2025-01-01
323,57,1931,2025-01-01,Marketing,1103.23,Bank Transfer,Marketing Expense,Approved,2025-01-01,2025-01-01
324,58,1953,2025-01-01,Ingredients,4613.22,UPI,Ingredients Expense,Approved,2025-01-01,2025-01-01
325,58,1944,2025-01-01,Ingredients,3859.52,Bank Transfer,Ingredients Expense,Approved,2025-01-01,2025-01-01
326,58,1968,2025-01-01,Electricity,1096.16,Cash,Electricity Expense,Approved,2025-01-01,2025-01-01
327,58,1963,2025-01-01,Water,401.66,Card,Water Expense,Approved,2025-01-01,2025-01-01
328,59,1984,2025-01-01,Maintenance,2905.08,Bank Transfer,Maintenance Expense,Approved,2025-01-01,2025-01-01
329,59,1999,2025-01-01,Electricity,1644.16,Cash,Electricity Expense,Approved,2025-01-01,2025-01-01
330,59,1988,2025-01-01,Ingredients,2914.58,UPI,Ingredients Expense,Approved,2025-01-01,2025-01-01
331,59,1994,2025-01-01,Cleaning,352.77,Bank Transfer,Cleaning Expense,Approved,2025-01-01,2025-01-01
332,59,1988,2025-01-01,Miscellaneous,202.89,Bank Transfer,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
333,59,2011,2025-01-01,Electricity,1447.22,UPI,Electricity Expense,Approved,2025-01-01,2025-01-01
334,59,1990,2025-01-01,Rent,6956.37,Bank Transfer,Rent Expense,Approved,2025-01-01,2025-01-01
335,59,1983,2025-01-01,Miscellaneous,126.26,Cash,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
336,60,2020,2025-01-01,Internet,277.35,Bank Transfer,Internet Expense,Approved,2025-01-01,2025-01-01
337,60,2026,2025-01-01,Maintenance,438.36,Cash,Maintenance Expense,Approved,2025-01-01,2025-01-01
338,60,2018,2025-01-01,Rent,4434.92,UPI,Rent Expense,Approved,2025-01-01,2025-01-01
339,60,2031,2025-01-01,Electricity,465.23,Card,Electricity Expense,Approved,2025-01-01,2025-01-01
340,60,2040,2025-01-01,Maintenance,1415.57,UPI,Maintenance Expense,Approved,2025-01-01,2025-01-01
341,60,2028,2025-01-01,Miscellaneous,376.29,Card,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
342,60,2034,2025-01-01,Maintenance,1999.27,UPI,Maintenance Expense,Approved,2025-01-01,2025-01-01
343,60,2037,2025-01-01,Miscellaneous,215.9,Bank Transfer,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
344,61,2042,2025-01-01,Cleaning,147.77,UPI,Cleaning Expense,Approved,2025-01-01,2025-01-01
345,61,2042,2025-01-01,Gas,1312.09,Cash,Gas Expense,Approved,2025-01-01,2025-01-01
346,61,2052,2025-01-01,Cleaning,295.01,Bank Transfer,Cleaning Expense,Approved,2025-01-01,2025-01-01
347,62,2100,2025-01-01,Maintenance,900.06,Cash,Maintenance Expense,Approved,2025-01-01,2025-01-01
348,62,2109,2025-01-01,Internet,72.92,Card,Internet Expense,Approved,2025-01-01,2025-01-01
349,62,2114,2025-01-01,Miscellaneous,486.12,Cash,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
350,63,2125,2025-01-01,Gas,1485.47,Card,Gas Expense,Approved,2025-01-01,2025-01-01
351,63,2126,2025-01-01,Electricity,1710.69,Card,Electricity Expense,Approved,2025-01-01,2025-01-01
352,63,2118,2025-01-01,Miscellaneous,123.66,Card,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
353,63,2144,2025-01-01,Cleaning,398.47,Cash,Cleaning Expense,Approved,2025-01-01,2025-01-01
354,63,2121,2025-01-01,Ingredients,4362.83,Card,Ingredients Expense,Approved,2025-01-01,2025-01-01
355,64,2164,2025-01-01,Marketing,651.18,Card,Marketing Expense,Approved,2025-01-01,2025-01-01
356,64,2155,2025-01-01,Electricity,1423.8,Cash,Electricity Expense,Approved,2025-01-01,2025-01-01
357,64,2181,2025-01-01,Water,105.94,Card,Water Expense,Approved,2025-01-01,2025-01-01
358,64,2168,2025-01-01,Miscellaneous,175.41,Card,Miscellaneous Expense,Approved,2025-01-01,2025-01-01
359,1,18,2025-01-02,Rent,3014.07,UPI,Rent Expense,Approved,2025-01-02,2025-01-02
360,1,24,2025-01-02,Marketing,404.57,Cash,Marketing Expense,Approved,2025-01-02,2025-01-02
361,1,16,2025-01-02,Internet,162.07,Bank Transfer,Internet Expense,Approved,2025-01-02,2025-01-02
362,1,11,2025-01-02,Marketing,1268.6,UPI,Marketing Expense,Approved,2025-01-02,2025-01-02
363,1,27,2025-01-02,Marketing,598.79,Cash,Marketing Expense,Approved,2025-01-02,2025-01-02
364,2,54,2025-01-02,Marketing,742.93,Cash,Marketing Expense,Approved,2025-01-02,2025-01-02
365,2,35,2025-01-02,Rent,9988.69,UPI,Rent Expense,Approved,2025-01-02,2025-01-02
366,2,49,2025-01-02,Maintenance,2089.68,UPI,Maintenance Expense,Approved,2025-01-02,2025-01-02
367,2,42,2025-01-02,Internet,68.37,Cash,Internet Expense,Approved,2025-01-02,2025-01-02
368,2,59,2025-01-02,Cleaning,323.73,Cash,Cleaning Expense,Approved,2025-01-02,2025-01-02
369,2,64,2025-01-02,Water,210.01,Bank Transfer,Water Expense,Approved,2025-01-02,2025-01-02
370,2,47,2025-01-02,Maintenance,2984.42,Bank Transfer,Maintenance Expense,Approved,2025-01-02,2025-01-02
371,2,40,2025-01-02,Internet,176.39,UPI,Internet Expense,Approved,2025-01-02,2025-01-02
372,3,73,2025-01-02,Electricity,1749.75,Card,Electricity Expense,Approved,2025-01-02,2025-01-02
373,3,71,2025-01-02,Maintenance,1409.51,Card,Maintenance Expense,Approved,2025-01-02,2025-01-02
374,3,72,2025-01-02,Maintenance,1082.9,UPI,Maintenance Expense,Approved,2025-01-02,2025-01-02
375,4,112,2025-01-02,Maintenance,2215.88,Bank Transfer,Maintenance Expense,Approved,2025-01-02,2025-01-02
376,4,115,2025-01-02,Maintenance,1006.32,Bank Transfer,Maintenance Expense,Approved,2025-01-02,2025-01-02
377,4,136,2025-01-02,Cleaning,479.12,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
378,4,137,2025-01-02,Electricity,455.08,Cash,Electricity Expense,Approved,2025-01-02,2025-01-02
379,4,102,2025-01-02,Electricity,1034.19,Bank Transfer,Electricity Expense,Approved,2025-01-02,2025-01-02
380,4,134,2025-01-02,Water,322.55,Bank Transfer,Water Expense,Approved,2025-01-02,2025-01-02
381,5,153,2025-01-02,Electricity,998.37,UPI,Electricity Expense,Approved,2025-01-02,2025-01-02
382,5,148,2025-01-02,Rent,9747.19,Bank Transfer,Rent Expense,Approved,2025-01-02,2025-01-02
383,5,151,2025-01-02,Cleaning,96.62,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
384,5,166,2025-01-02,Water,362.69,Card,Water Expense,Approved,2025-01-02,2025-01-02
385,5,157,2025-01-02,Electricity,895.19,Bank Transfer,Electricity Expense,Approved,2025-01-02,2025-01-02
386,5,160,2025-01-02,Electricity,1596.43,Card,Electricity Expense,Approved,2025-01-02,2025-01-02
387,5,170,2025-01-02,Maintenance,2550.95,Cash,Maintenance Expense,Approved,2025-01-02,2025-01-02
388,5,161,2025-01-02,Miscellaneous,465.96,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
389,6,195,2025-01-02,Water,209.31,Bank Transfer,Water Expense,Approved,2025-01-02,2025-01-02
390,6,172,2025-01-02,Cleaning,207.96,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
391,6,199,2025-01-02,Water,326.53,UPI,Water Expense,Approved,2025-01-02,2025-01-02
392,7,237,2025-01-02,Water,396.39,Cash,Water Expense,Approved,2025-01-02,2025-01-02
393,7,238,2025-01-02,Electricity,1568.39,Card,Electricity Expense,Approved,2025-01-02,2025-01-02
394,7,218,2025-01-02,Maintenance,1317.51,Bank Transfer,Maintenance Expense,Approved,2025-01-02,2025-01-02
395,8,269,2025-01-02,Cleaning,190.24,Bank Transfer,Cleaning Expense,Approved,2025-01-02,2025-01-02
396,8,277,2025-01-02,Miscellaneous,306.19,Cash,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
397,8,267,2025-01-02,Water,162.96,Cash,Water Expense,Approved,2025-01-02,2025-01-02
398,8,271,2025-01-02,Electricity,762.57,UPI,Electricity Expense,Approved,2025-01-02,2025-01-02
399,9,287,2025-01-02,Miscellaneous,232.18,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
400,9,311,2025-01-02,Gas,1181.43,Cash,Gas Expense,Approved,2025-01-02,2025-01-02
401,9,314,2025-01-02,Cleaning,243.46,Bank Transfer,Cleaning Expense,Approved,2025-01-02,2025-01-02
402,9,304,2025-01-02,Miscellaneous,253.58,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
403,9,308,2025-01-02,Rent,3764.15,Cash,Rent Expense,Approved,2025-01-02,2025-01-02
404,9,292,2025-01-02,Rent,3635.38,Card,Rent Expense,Approved,2025-01-02,2025-01-02
405,10,327,2025-01-02,Ingredients,1802.51,Cash,Ingredients Expense,Approved,2025-01-02,2025-01-02
406,10,330,2025-01-02,Rent,5979.08,UPI,Rent Expense,Approved,2025-01-02,2025-01-02
407,10,323,2025-01-02,Water,151.67,Card,Water Expense,Approved,2025-01-02,2025-01-02
408,10,348,2025-01-02,Marketing,1205.7,Bank Transfer,Marketing Expense,Approved,2025-01-02,2025-01-02
409,11,360,2025-01-02,Maintenance,2599.12,Cash,Maintenance Expense,Approved,2025-01-02,2025-01-02
410,11,374,2025-01-02,Maintenance,154.35,Cash,Maintenance Expense,Approved,2025-01-02,2025-01-02
411,11,355,2025-01-02,Cleaning,309.09,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
412,12,400,2025-01-02,Maintenance,939.59,UPI,Maintenance Expense,Approved,2025-01-02,2025-01-02
413,12,400,2025-01-02,Rent,9729.6,Card,Rent Expense,Approved,2025-01-02,2025-01-02
414,12,409,2025-01-02,Miscellaneous,240.85,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
415,12,418,2025-01-02,Electricity,1042.41,Cash,Electricity Expense,Approved,2025-01-02,2025-01-02
416,12,406,2025-01-02,Gas,766.38,UPI,Gas Expense,Approved,2025-01-02,2025-01-02
417,12,407,2025-01-02,Marketing,341.56,Bank Transfer,Marketing Expense,Approved,2025-01-02,2025-01-02
418,12,409,2025-01-02,Cleaning,149.71,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
419,12,395,2025-01-02,Electricity,1167.82,Cash,Electricity Expense,Approved,2025-01-02,2025-01-02
420,13,439,2025-01-02,Marketing,549.03,Bank Transfer,Marketing Expense,Approved,2025-01-02,2025-01-02
421,13,439,2025-01-02,Cleaning,377.32,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
422,13,449,2025-01-02,Gas,333.65,Bank Transfer,Gas Expense,Approved,2025-01-02,2025-01-02
423,13,443,2025-01-02,Gas,425.55,Card,Gas Expense,Approved,2025-01-02,2025-01-02
424,13,428,2025-01-02,Electricity,601.15,UPI,Electricity Expense,Approved,2025-01-02,2025-01-02
425,13,435,2025-01-02,Internet,238.61,UPI,Internet Expense,Approved,2025-01-02,2025-01-02
426,13,453,2025-01-02,Miscellaneous,328.64,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
427,14,456,2025-01-02,Cleaning,117.93,Cash,Cleaning Expense,Approved,2025-01-02,2025-01-02
428,14,469,2025-01-02,Internet,160.55,Bank Transfer,Internet Expense,Approved,2025-01-02,2025-01-02
429,14,474,2025-01-02,Ingredients,3161.39,Bank Transfer,Ingredients Expense,Approved,2025-01-02,2025-01-02
430,14,469,2025-01-02,Marketing,333.54,UPI,Marketing Expense,Approved,2025-01-02,2025-01-02
431,14,478,2025-01-02,Internet,59.4,Bank Transfer,Internet Expense,Approved,2025-01-02,2025-01-02
432,14,460,2025-01-02,Ingredients,845.29,Cash,Ingredients Expense,Approved,2025-01-02,2025-01-02
433,14,480,2025-01-02,Miscellaneous,305.16,UPI,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
434,14,475,2025-01-02,Internet,195.08,Cash,Internet Expense,Approved,2025-01-02,2025-01-02
435,15,492,2025-01-02,Miscellaneous,332.88,Bank Transfer,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
436,15,516,2025-01-02,Miscellaneous,248.3,Card,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
437,15,499,2025-01-02,Rent,5604.18,Bank Transfer,Rent Expense,Approved,2025-01-02,2025-01-02
438,15,496,2025-01-02,Electricity,1157.73,Card,Electricity Expense,Approved,2025-01-02,2025-01-02
439,15,513,2025-01-02,Rent,3981.95,UPI,Rent Expense,Approved,2025-01-02,2025-01-02
440,15,507,2025-01-02,Internet,181.02,Card,Internet Expense,Approved,2025-01-02,2025-01-02
441,16,527,2025-01-02,Cleaning,463.07,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
442,16,538,2025-01-02,Maintenance,2345.95,Cash,Maintenance Expense,Approved,2025-01-02,2025-01-02
443,16,544,2025-01-02,Cleaning,79.66,Cash,Cleaning Expense,Approved,2025-01-02,2025-01-02
444,16,533,2025-01-02,Marketing,1421.08,Bank Transfer,Marketing Expense,Approved,2025-01-02,2025-01-02
445,16,524,2025-01-02,Ingredients,3756.8,Card,Ingredients Expense,Approved,2025-01-02,2025-01-02
446,17,558,2025-01-02,Electricity,1290.66,Card,Electricity Expense,Approved,2025-01-02,2025-01-02
447,17,569,2025-01-02,Cleaning,189.6,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
448,17,573,2025-01-02,Water,338.02,Cash,Water Expense,Approved,2025-01-02,2025-01-02
449,17,552,2025-01-02,Ingredients,3015.15,Bank Transfer,Ingredients Expense,Approved,2025-01-02,2025-01-02
450,17,578,2025-01-02,Water,368.05,Cash,Water Expense,Approved,2025-01-02,2025-01-02
451,18,582,2025-01-02,Maintenance,1574.62,Cash,Maintenance Expense,Approved,2025-01-02,2025-01-02
452,18,586,2025-01-02,Cleaning,188.99,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
453,18,593,2025-01-02,Cleaning,476.45,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
454,18,610,2025-01-02,Gas,494.51,Card,Gas Expense,Approved,2025-01-02,2025-01-02
455,18,590,2025-01-02,Water,130.87,Cash,Water Expense,Approved,2025-01-02,2025-01-02
456,18,613,2025-01-02,Marketing,1587.57,Cash,Marketing Expense,Approved,2025-01-02,2025-01-02
457,18,608,2025-01-02,Cleaning,444.38,Card,Cleaning Expense,Approved,2025-01-02,2025-01-02
458,18,604,2025-01-02,Miscellaneous,200.83,Card,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
459,19,638,2025-01-02,Miscellaneous,408.34,Card,Miscellaneous Expense,Approved,2025-01-02,2025-01-02
460,19,617,2025-01-02,Internet,60.92,Bank Transfer,Internet Expense,Approved,2025-01-02,2025-01-02
461,19,634,2025-01-02,Gas,1460.47,Bank Transfer,Gas Expense,Approved,2025-01-02,2025-01-02
462,19,634,2025-01-02,Internet,108.5,Card,Internet Expense,Approved,2025-01-02,2025-01-02
463,20,673,2025-01-02,Internet,275.99,Card,Internet Expense,Approved,2025-01-02,2025-01-02
464,20,652,2025-01-02,Cleaning,355.24,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
465,20,654,2025-01-02,Internet,242.36,UPI,Internet Expense,Approved,2025-01-02,2025-01-02
466,20,645,2025-01-02,Marketing,1149.43,Card,Marketing Expense,Approved,2025-01-02,2025-01-02
467,20,655,2025-01-02,Gas,1241.64,Card,Gas Expense,Approved,2025-01-02,2025-01-02
468,21,693,2025-01-02,Rent,7129.43,Bank Transfer,Rent Expense,Approved,2025-01-02,2025-01-02
469,21,696,2025-01-02,Marketing,1881.73,Cash,Marketing Expense,Approved,2025-01-02,2025-01-02
470,21,695,2025-01-02,Ingredients,877.44,Card,Ingredients Expense,Approved,2025-01-02,2025-01-02
471,21,696,2025-01-02,Ingredients,2521.94,Card,Ingredients Expense,Approved,2025-01-02,2025-01-02
472,21,705,2025-01-02,Maintenance,365.97,Card,Maintenance Expense,Approved,2025-01-02,2025-01-02
473,22,721,2025-01-02,Cleaning,468.71,UPI,Cleaning Expense,Approved,2025-01-02,2025-01-02
474,22,752,2025-01-02,Rent,5171.63,Bank Transfer,Rent Expense,Approved,2025-01-02,2025-01-02
475,22,729,2025-01-02,Gas,702.02,Cash,Gas Expense,Approved,2025-01-02,2025-01-02
476,22,736,2025-01-02,Cleaning,151.04,Bank Transfer,Cleaning Expense,Approved,2025-01-02,2025-01-02
