id,restaurant_id,cashup_id,deposit_date,bank_name,account_number,deposit_amount,reference_number,status,created_at,updated_at
194,2,194,2025-01-04,ICICI Bank,****8532,17155.44,DEP00000194,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
195,3,195,2025-01-04,SBI,****3885,17517.85,DEP00000195,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
196,4,196,2025-01-04,HDFC Bank,****9817,18792.55,DEP00000196,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
197,5,197,2025-01-04,Axis Bank,****8136,17716.55,DEP00000197,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
198,6,198,2025-01-04,HDFC Bank,****6280,16443.43,DEP00000198,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
199,7,199,2025-01-04,Barclays,****5569,16027.84,DEP00000199,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
200,8,200,2025-01-04,NatWest,****8613,17225.71,DEP00000200,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
201,9,201,2025-01-04,SBI,****6511,19254.7,DEP00000201,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
202,10,202,2025-01-04,ICICI Bank,****3979,16663.92,DEP00000202,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
203,11,203,2025-01-04,ICICI Bank,****5232,17125.59,DEP00000203,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
204,12,204,2025-01-04,HDFC Bank,****1166,15811.51,DEP00000204,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
205,13,205,2025-01-04,NatWest,****2402,17491.73,DEP00000205,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
206,14,206,2025-01-04,SBI,****9004,16930.98,DEP00000206,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
207,15,207,2025-01-04,NatWest,****8800,18858.56,DEP00000207,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
208,16,208,2025-01-04,Axis Bank,****8342,15956.41,DEP00000208,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
209,17,209,2025-01-04,Barclays,****5820,17166.83,DEP00000209,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
210,18,210,2025-01-04,NatWest,****6016,20945.69,DEP00000210,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
211,19,211,2025-01-04,ICICI Bank,****8753,17707.73,DEP00000211,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
212,20,212,2025-01-04,ICICI Bank,****7971,19270.33,DEP00000212,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
213,21,213,2025-01-04,ICICI Bank,****6764,18151.6,DEP00000213,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
214,22,214,2025-01-04,HDFC Bank,****6023,14019.53,DEP00000214,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
215,23,215,2025-01-04,Barclays,****4155,14552.34,DEP00000215,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
216,24,216,2025-01-04,Lloyds,****4138,15511.85,DEP00000216,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
217,25,217,2025-01-04,Axis Bank,****5530,15835.02,DEP00000217,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
218,26,218,2025-01-04,HDFC Bank,****2647,17112.63,DEP00000218,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
219,27,219,2025-01-04,HDFC Bank,****4727,16385.54,DEP00000219,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
220,28,220,2025-01-04,HDFC Bank,****1231,16904.66,DEP00000220,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
221,29,221,2025-01-04,Lloyds,****5494,15116.48,DEP00000221,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
222,30,222,2025-01-04,HSBC,****5786,15209.63,DEP00000222,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
223,31,223,2025-01-04,Lloyds,****9042,16698.81,DEP00000223,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
224,32,224,2025-01-04,HSBC,****5658,16716.23,DEP00000224,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
225,33,225,2025-01-04,Axis Bank,****6582,15829.32,DEP00000225,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
226,34,226,2025-01-04,HSBC,****5136,16435.12,DEP00000226,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
227,35,227,2025-01-04,Axis Bank,****2869,15194.94,DEP00000227,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
228,36,228,2025-01-04,SBI,****9056,17629.57,DEP00000228,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
229,37,229,2025-01-04,HSBC,****3485,17699.06,DEP00000229,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
230,38,230,2025-01-04,HDFC Bank,****2395,17513.74,DEP00000230,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
231,39,231,2025-01-04,Barclays,****7818,15828.84,DEP00000231,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
232,40,232,2025-01-04,NatWest,****9561,17598.91,DEP00000232,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
233,41,233,2025-01-04,Axis Bank,****5871,18478.76,DEP00000233,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
234,42,234,2025-01-04,SBI,****6003,16908.2,DEP00000234,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
235,43,235,2025-01-04,HSBC,****2625,16569.99,DEP00000235,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
236,44,236,2025-01-04,NatWest,****4457,16383.45,DEP00000236,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
237,45,237,2025-01-04,Barclays,****3573,15984.68,DEP00000237,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
238,46,238,2025-01-04,Barclays,****3564,18376.22,DEP00000238,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
239,47,239,2025-01-04,Axis Bank,****8699,16189.03,DEP00000239,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
240,48,240,2025-01-04,NatWest,****5720,14418.49,DEP00000240,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
241,49,241,2025-01-04,Axis Bank,****2166,16379.43,DEP00000241,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
242,50,242,2025-01-04,HDFC Bank,****4241,17395.49,DEP00000242,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
243,51,243,2025-01-04,NatWest,****3441,15297.06,DEP00000243,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
244,52,244,2025-01-04,Lloyds,****2169,17787.63,DEP00000244,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
245,53,245,2025-01-04,HDFC Bank,****5728,16889.31,DEP00000245,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
246,54,246,2025-01-04,Axis Bank,****5982,17948.01,DEP00000246,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
247,55,247,2025-01-04,HDFC Bank,****9199,15175.22,DEP00000247,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
248,56,248,2025-01-04,Axis Bank,****2317,15972.77,DEP00000248,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
249,57,249,2025-01-04,SBI,****6280,14891.39,DEP00000249,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
250,58,250,2025-01-04,HSBC,****2496,16334.92,DEP00000250,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
251,59,251,2025-01-04,HSBC,****5415,17594.94,DEP00000251,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
252,60,252,2025-01-04,Lloyds,****8708,16918.65,DEP00000252,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
253,61,253,2025-01-04,Axis Bank,****5557,18830.56,DEP00000253,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
254,62,254,2025-01-04,SBI,****9056,17622.08,DEP00000254,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
255,63,255,2025-01-04,Axis Bank,****6700,16791.2,DEP00000255,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
256,64,256,2025-01-04,ICICI Bank,****2713,15276.95,DEP00000256,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
257,1,257,2025-01-05,ICICI Bank,****7744,19234.55,DEP00000257,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
258,2,258,2025-01-05,HDFC Bank,****7561,17152.84,DEP00000258,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
259,3,259,2025-01-05,HSBC,****8451,17516.78,DEP00000259,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
260,4,260,2025-01-05,HDFC Bank,****6296,18799.01,DEP00000260,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
261,5,261,2025-01-05,SBI,****9431,17723.14,DEP00000261,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
262,6,262,2025-01-05,HSBC,****9889,16443.44,DEP00000262,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
263,7,263,2025-01-05,HSBC,****4073,16031.74,DEP00000263,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
264,8,264,2025-01-05,Axis Bank,****8242,17229.35,DEP00000264,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
265,9,265,2025-01-05,NatWest,****5375,19252.8,DEP00000265,Deposited,2026-06-18 13:27:28.936368,2026-06-18 13:27:28.936368
266,10,266,2025-01-05,HDFC Bank,****8178,16658.72,DEP00000266,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
267,11,267,2025-01-05,Axis Bank,****2989,17121.66,DEP00000267,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
268,12,268,2025-01-05,NatWest,****3594,15814.62,DEP00000268,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
269,13,269,2025-01-05,HSBC,****7684,17493.79,DEP00000269,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
270,14,270,2025-01-05,Barclays,****8560,16932.46,DEP00000270,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
271,15,271,2025-01-05,Lloyds,****9165,18854.64,DEP00000271,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
272,16,272,2025-01-05,HDFC Bank,****9337,15953.54,DEP00000272,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
273,17,273,2025-01-05,SBI,****8905,17167.71,DEP00000273,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
274,18,274,2025-01-05,NatWest,****8483,20938.11,DEP00000274,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
275,19,275,2025-01-05,SBI,****4122,17708.86,DEP00000275,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
276,20,276,2025-01-05,Lloyds,****2143,19266.64,DEP00000276,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
277,21,277,2025-01-05,SBI,****6568,18158.81,DEP00000277,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
278,22,278,2025-01-05,HDFC Bank,****1042,14017.22,DEP00000278,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
279,23,279,2025-01-05,HDFC Bank,****9022,14552.02,DEP00000279,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
280,24,280,2025-01-05,Axis Bank,****9824,15506.36,DEP00000280,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
281,25,281,2025-01-05,ICICI Bank,****9903,15832.34,DEP00000281,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
282,26,282,2025-01-05,ICICI Bank,****4090,17116.11,DEP00000282,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
283,27,283,2025-01-05,NatWest,****7274,16384.06,DEP00000283,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
284,28,284,2025-01-05,SBI,****1715,16905.93,DEP00000284,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
285,29,285,2025-01-05,Axis Bank,****7246,15120.38,DEP00000285,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
286,30,286,2025-01-05,Lloyds,****9115,15206.23,DEP00000286,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
287,31,287,2025-01-05,Lloyds,****9229,16696.13,DEP00000287,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
288,32,288,2025-01-05,ICICI Bank,****2644,16707.61,DEP00000288,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
289,33,289,2025-01-05,Axis Bank,****2633,15825.27,DEP00000289,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
290,34,290,2025-01-05,Axis Bank,****1251,16431.7,DEP00000290,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
291,35,291,2025-01-05,SBI,****3529,15197.13,DEP00000291,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
292,36,292,2025-01-05,HDFC Bank,****6546,17637.04,DEP00000292,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
293,37,293,2025-01-05,SBI,****2315,17693.57,DEP00000293,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
294,38,294,2025-01-05,SBI,****6188,17506.71,DEP00000294,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
295,39,295,2025-01-05,Axis Bank,****9864,15832.51,DEP00000295,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
296,40,296,2025-01-05,Barclays,****4846,17604.61,DEP00000296,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
297,41,297,2025-01-05,HDFC Bank,****4727,18476.25,DEP00000297,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
298,42,298,2025-01-05,SBI,****2612,16909.33,DEP00000298,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
299,43,299,2025-01-05,Barclays,****8269,16568.08,DEP00000299,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
300,44,300,2025-01-05,HDFC Bank,****1474,16391.27,DEP00000300,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
301,45,301,2025-01-05,HSBC,****5806,15986.87,DEP00000301,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
302,46,302,2025-01-05,SBI,****3385,18375.04,DEP00000302,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
303,47,303,2025-01-05,SBI,****3950,16186.62,DEP00000303,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
304,48,304,2025-01-05,Barclays,****7267,14419.7,DEP00000304,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
305,49,305,2025-01-05,NatWest,****9153,16380.3,DEP00000305,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
306,50,306,2025-01-05,Lloyds,****4804,17393.23,DEP00000306,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
307,51,307,2025-01-05,HDFC Bank,****8529,15296.7,DEP00000307,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
308,52,308,2025-01-05,HSBC,****8622,17794.16,DEP00000308,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
309,53,309,2025-01-05,Lloyds,****2210,16880.9,DEP00000309,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
310,54,310,2025-01-05,ICICI Bank,****5901,17947.98,DEP00000310,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
311,55,311,2025-01-05,SBI,****5097,15175.83,DEP00000311,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
312,56,312,2025-01-05,HDFC Bank,****4263,15973.6,DEP00000312,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
313,57,313,2025-01-05,Axis Bank,****2747,14887.38,DEP00000313,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
314,58,314,2025-01-05,ICICI Bank,****5847,16338.59,DEP00000314,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
315,59,315,2025-01-05,HDFC Bank,****1359,17587.3,DEP00000315,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
316,60,316,2025-01-05,SBI,****5497,16914.63,DEP00000316,Deposited,2026-06-18 13:27:28.938372,2026-06-18 13:27:28.938372
317,61,317,2025-01-05,HSBC,****9138,18835.67,DEP00000317,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
318,62,318,2025-01-05,HDFC Bank,****4770,17615.56,DEP00000318,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
319,63,319,2025-01-05,ICICI Bank,****4588,16794.82,DEP00000319,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
320,64,320,2025-01-05,HDFC Bank,****3240,15274.66,DEP00000320,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
321,1,321,2025-01-06,HSBC,****6061,19236.85,DEP00000321,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
322,2,322,2025-01-06,HSBC,****6977,17151.89,DEP00000322,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
323,3,323,2025-01-06,Barclays,****5835,17517.6,DEP00000323,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
324,4,324,2025-01-06,SBI,****3877,18796.62,DEP00000324,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
325,5,325,2025-01-06,ICICI Bank,****9697,17722.29,DEP00000325,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
326,6,326,2025-01-06,HDFC Bank,****3695,16446.67,DEP00000326,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
327,7,327,2025-01-06,Axis Bank,****5835,16033.79,DEP00000327,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
328,8,328,2025-01-06,ICICI Bank,****2886,17227.06,DEP00000328,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
329,9,329,2025-01-06,Barclays,****3306,19255.72,DEP00000329,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
330,10,330,2025-01-06,NatWest,****7511,16656.67,DEP00000330,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
331,11,331,2025-01-06,ICICI Bank,****2479,17120.8,DEP00000331,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
332,12,332,2025-01-06,HSBC,****5332,15807.0,DEP00000332,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
333,13,333,2025-01-06,Axis Bank,****7038,17491.53,DEP00000333,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
334,14,334,2025-01-06,HDFC Bank,****7242,16926.66,DEP00000334,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
335,15,335,2025-01-06,ICICI Bank,****2775,18855.89,DEP00000335,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
336,16,336,2025-01-06,Axis Bank,****1410,15956.12,DEP00000336,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
337,17,337,2025-01-06,ICICI Bank,****4626,17168.56,DEP00000337,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
338,18,338,2025-01-06,Axis Bank,****5951,20941.43,DEP00000338,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
339,19,339,2025-01-06,Barclays,****3290,17707.88,DEP00000339,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
340,20,340,2025-01-06,HSBC,****5986,19275.41,DEP00000340,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
341,21,341,2025-01-06,Barclays,****2592,18151.61,DEP00000341,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
342,22,342,2025-01-06,Lloyds,****7367,14024.21,DEP00000342,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
343,23,343,2025-01-06,SBI,****3531,14550.31,DEP00000343,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
344,24,344,2025-01-06,Barclays,****9017,15506.16,DEP00000344,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
345,25,345,2025-01-06,HDFC Bank,****1536,15831.02,DEP00000345,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
346,26,346,2025-01-06,NatWest,****8264,17112.98,DEP00000346,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
347,27,347,2025-01-06,NatWest,****6942,16389.42,DEP00000347,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
348,28,348,2025-01-06,ICICI Bank,****9920,16907.28,DEP00000348,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
349,29,349,2025-01-06,ICICI Bank,****1992,15114.54,DEP00000349,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
350,30,350,2025-01-06,NatWest,****3001,15206.11,DEP00000350,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
351,31,351,2025-01-06,Axis Bank,****2501,16696.29,DEP00000351,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
352,32,352,2025-01-06,HSBC,****1828,16710.63,DEP00000352,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
353,33,353,2025-01-06,NatWest,****3063,15826.14,DEP00000353,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
354,34,354,2025-01-06,NatWest,****2124,16429.09,DEP00000354,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
355,35,355,2025-01-06,NatWest,****4538,15196.05,DEP00000355,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
356,36,356,2025-01-06,NatWest,****6383,17629.66,DEP00000356,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
357,37,357,2025-01-06,HSBC,****5542,17692.06,DEP00000357,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
358,38,358,2025-01-06,Lloyds,****3129,17506.65,DEP00000358,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
359,39,359,2025-01-06,Lloyds,****2801,15833.38,DEP00000359,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
360,40,360,2025-01-06,HSBC,****3159,17598.36,DEP00000360,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
361,41,361,2025-01-06,NatWest,****6304,18482.41,DEP00000361,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
362,42,362,2025-01-06,HDFC Bank,****1858,16916.64,DEP00000362,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
363,43,363,2025-01-06,SBI,****9619,16574.41,DEP00000363,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
364,44,364,2025-01-06,Barclays,****8802,16391.79,DEP00000364,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
365,45,365,2025-01-06,ICICI Bank,****9408,15982.85,DEP00000365,Deposited,2026-06-18 13:27:28.939375,2026-06-18 13:27:28.939375
