id,restaurant_id,user_id,business_date,opening_cash,cash_sales,card_sales,upi_sales,online_sales,expenses,expected_cash,actual_cash,variance,status,created_at,updated_at
190,62,2087,2025-01-03,616,17623.89,62755.01,22563.22,12657.56,17295.83,944.06,963.01,18.95,Closed,2025-01-03,2025-01-03
191,63,2146,2025-01-03,967,16800.89,65662.0,22059.6,11315.75,6368.72,11399.17,11385.35,-13.82,Closed,2025-01-03,2025-01-03
192,64,2174,2025-01-03,442,15281.03,60484.14,23372.15,10040.41,5248.84,10474.19,10488.77,14.58,Closed,2025-01-03,2025-01-03
193,1,6,2025-01-04,381,19243.13,63113.22,22259.15,11546.48,4739.76,14884.37,14899.63,15.26,Closed,2025-01-04,2025-01-04
194,2,30,2025-01-04,225,17159.78,59975.27,19466.13,11583.39,9071.36,8313.42,8300.59,-12.83,Closed,2025-01-04,2025-01-04
195,3,72,2025-01-04,540,17524.92,64148.04,21967.22,11634.25,1967.51,16097.41,16108.71,11.3,Closed,2025-01-04,2025-01-04
196,4,119,2025-01-04,621,18799.89,62075.86,21470.89,12322.86,4854.1,14566.79,14578.88,12.09,Closed,2025-01-04,2025-01-04
197,5,169,2025-01-04,952,17724.3,66957.25,22346.04,11067.79,6194.16,12482.14,12494.57,12.43,Closed,2025-01-04,2025-01-04
198,6,177,2025-01-04,473,16451.69,65076.75,26335.18,12052.16,8488.74,8435.95,8422.32,-13.63,Closed,2025-01-04,2025-01-04
199,7,226,2025-01-04,918,16036.36,60924.08,20225.87,12493.74,4165.33,12789.03,12773.35,-15.68,Closed,2025-01-04,2025-01-04
200,8,260,2025-01-04,239,17234.53,63667.2,22454.02,11505.62,14404.54,3068.99,3083.33,14.34,Closed,2025-01-04,2025-01-04
201,9,287,2025-01-04,427,19260.4,63694.88,26863.42,11130.91,2245.67,17441.73,17429.71,-12.02,Closed,2025-01-04,2025-01-04
202,10,348,2025-01-04,671,16664.21,57998.38,24492.69,11582.61,4606.69,12728.52,12722.51,-6.01,Closed,2025-01-04,2025-01-04
203,11,380,2025-01-04,433,17130.47,61218.31,22687.42,10751.37,3351.82,14211.65,14200.57,-11.08,Closed,2025-01-04,2025-01-04
204,12,404,2025-01-04,875,15814.91,58181.66,21594.43,13195.73,3264.77,13425.14,13412.87,-12.27,Closed,2025-01-04,2025-01-04
205,13,446,2025-01-04,536,17496.9,58966.94,19683.6,11537.03,17461.21,571.69,562.83,-8.86,Closed,2025-01-04,2025-01-04
206,14,488,2025-01-04,271,16933.39,58039.91,21206.25,13218.92,4544.81,12659.58,12678.26,18.68,Closed,2025-01-04,2025-01-04
207,15,519,2025-01-04,485,18864.11,63795.09,22782.31,11784.99,14087.27,5261.84,5255.89,-5.95,Closed,2025-01-04,2025-01-04
208,16,527,2025-01-04,721,15962.87,58757.55,22099.86,10394.64,15872.46,811.41,807.4,-4.01,Closed,2025-01-04,2025-01-04
209,17,570,2025-01-04,749,17174.76,61056.43,22580.42,13328.73,3614.05,14309.71,14302.96,-6.75,Closed,2025-01-04,2025-01-04
210,18,590,2025-01-04,228,20947.91,60332.05,25202.7,11660.2,8983.87,12192.04,12176.65,-15.39,Closed,2025-01-04,2025-01-04
211,19,624,2025-01-04,467,17714.37,63781.7,20276.74,11317.0,6523.9,11657.47,11644.61,-12.86,Closed,2025-01-04,2025-01-04
212,20,665,2025-01-04,471,19275.86,64527.13,21499.91,11266.45,10001.14,9745.72,9727.25,-18.47,Closed,2025-01-04,2025-01-04
213,21,716,2025-01-04,810,18161.57,66633.91,22670.93,11851.21,7345.26,11626.31,11623.69,-2.62,Closed,2025-01-04,2025-01-04
214,22,750,2025-01-04,946,14026.56,63434.06,19762.31,9442.77,12499.0,2473.56,2485.02,11.46,Closed,2025-01-04,2025-01-04
215,23,759,2025-01-04,646,14554.85,55806.98,18401.41,10293.55,11555.6,3645.25,3649.5,4.25,Closed,2025-01-04,2025-01-04
216,24,798,2025-01-04,723,15515.01,63348.16,23572.71,13733.64,9175.67,7062.34,7046.97,-15.37,Closed,2025-01-04,2025-01-04
217,25,844,2025-01-04,790,15837.18,58664.5,21748.12,9775.39,7630.63,8996.55,8984.15,-12.4,Closed,2025-01-04,2025-01-04
218,26,867,2025-01-04,245,17119.88,58671.3,21645.7,9469.68,1588.99,15775.89,15784.24,8.35,Closed,2025-01-04,2025-01-04
219,27,921,2025-01-04,201,16393.87,58266.5,22207.01,10127.07,2634.28,13960.59,13961.39,0.8,Closed,2025-01-04,2025-01-04
220,28,944,2025-01-04,751,16908.27,63176.97,23010.01,11110.84,10810.77,6848.5,6855.97,7.47,Closed,2025-01-04,2025-01-04
221,29,966,2025-01-04,959,15123.56,61624.94,22685.2,11725.26,11072.44,5010.12,5019.6,9.48,Closed,2025-01-04,2025-01-04
222,30,995,2025-01-04,401,15210.09,63105.92,21498.1,9477.97,5835.89,9775.2,9769.77,-5.43,Closed,2025-01-04,2025-01-04
223,31,1038,2025-01-04,271,16705.78,58255.28,22489.48,10839.83,7248.24,9728.54,9746.49,17.95,Closed,2025-01-04,2025-01-04
224,32,1059,2025-01-04,538,16717.26,62809.86,19795.04,10144.82,12458.67,4796.59,4801.52,4.93,Closed,2025-01-04,2025-01-04
225,33,1105,2025-01-04,879,15834.01,64163.4,24008.0,10669.19,344.84,16368.17,16382.09,13.92,Closed,2025-01-04,2025-01-04
226,34,1142,2025-01-04,937,16436.96,59388.32,22262.14,11251.04,9737.01,7636.95,7652.95,16.0,Closed,2025-01-04,2025-01-04
227,35,1151,2025-01-04,719,15204.35,60043.7,21065.9,10826.29,4784.96,11138.39,11130.76,-7.63,Closed,2025-01-04,2025-01-04
228,36,1210,2025-01-04,618,17637.79,62900.71,23687.49,12306.72,13729.08,4526.71,4519.76,-6.95,Closed,2025-01-04,2025-01-04
229,37,1232,2025-01-04,913,17699.8,59760.69,20797.38,11561.95,2270.97,16341.83,16333.66,-8.17,Closed,2025-01-04,2025-01-04
230,38,1270,2025-01-04,330,17515.23,61236.51,22713.85,11517.22,16739.63,1105.6,1093.27,-12.33,Closed,2025-01-04,2025-01-04
231,39,1311,2025-01-04,880,15838.78,60521.49,21794.24,10062.61,10272.52,6446.26,6463.87,17.61,Closed,2025-01-04,2025-01-04
232,40,1333,2025-01-04,893,17604.97,64921.92,24604.24,11837.27,2284.08,16213.89,16223.82,9.93,Closed,2025-01-04,2025-01-04
233,41,1369,2025-01-04,378,18482.56,63228.99,21966.22,9999.95,1783.92,17076.64,17081.26,4.62,Closed,2025-01-04,2025-01-04
234,42,1405,2025-01-04,508,16916.8,63831.72,23614.14,9074.86,25024.35,-7599.55,-7603.31,-3.76,Closed,2025-01-04,2025-01-04
235,43,1444,2025-01-04,200,16575.68,58318.95,20972.7,11090.11,10014.88,6760.8,6752.95,-7.85,Closed,2025-01-04,2025-01-04
236,44,1464,2025-01-04,415,16392.93,63354.41,21778.52,10886.65,14227.83,2580.1,2577.3,-2.8,Closed,2025-01-04,2025-01-04
237,45,1512,2025-01-04,793,15987.33,61951.56,21940.59,11067.3,6564.83,10215.5,10219.77,4.27,Closed,2025-01-04,2025-01-04
238,46,1528,2025-01-04,529,18378.62,59163.53,19042.3,11407.28,3331.14,15576.48,15575.08,-1.4,Closed,2025-01-04,2025-01-04
239,47,1572,2025-01-04,652,16189.06,61226.11,20501.23,11431.22,3462.13,13378.93,13385.96,7.03,Closed,2025-01-04,2025-01-04
240,48,1591,2025-01-04,723,14421.4,57416.83,23610.34,11230.05,2485.57,12658.83,12657.76,-1.07,Closed,2025-01-04,2025-01-04
241,49,1649,2025-01-04,953,16386.5,59132.91,20401.33,10243.51,6719.52,10619.98,10606.77,-13.21,Closed,2025-01-04,2025-01-04
242,50,1658,2025-01-04,286,17402.36,63307.09,21412.77,11561.73,7203.93,10484.43,10475.78,-8.65,Closed,2025-01-04,2025-01-04
243,51,1710,2025-01-04,879,15301.31,57680.34,19884.75,9031.61,1287.39,14892.92,14898.24,5.32,Closed,2025-01-04,2025-01-04
244,52,1757,2025-01-04,543,17796.71,56657.9,22147.4,9876.52,3085.54,15254.17,15237.91,-16.26,Closed,2025-01-04,2025-01-04
245,53,1764,2025-01-04,969,16889.91,64338.4,22737.52,12432.41,2699.49,15159.42,15148.81,-10.61,Closed,2025-01-04,2025-01-04
246,54,1826,2025-01-04,517,17952.4,63434.21,23421.87,10168.12,4654.55,13814.85,13803.84,-11.01,Closed,2025-01-04,2025-01-04
247,55,1829,2025-01-04,403,15182.22,58670.06,25674.65,12304.88,6439.92,9145.3,9131.19,-14.11,Closed,2025-01-04,2025-01-04
248,56,1865,2025-01-04,247,15978.17,58262.3,23081.03,11792.12,3966.29,12258.88,12248.67,-10.21,Closed,2025-01-04,2025-01-04
249,57,1908,2025-01-04,686,14897.37,63717.27,20569.35,11977.61,2904.57,12678.8,12683.25,4.45,Closed,2025-01-04,2025-01-04
250,58,1963,2025-01-04,986,16340.96,62590.15,22276.16,11176.86,5848.81,11478.15,11461.06,-17.09,Closed,2025-01-04,2025-01-04
251,59,1984,2025-01-04,624,17597.23,62843.65,25393.4,10507.0,2705.31,15515.92,15531.37,15.45,Closed,2025-01-04,2025-01-04
252,60,2024,2025-01-04,789,16924.41,64335.1,23101.6,12313.25,12321.6,5391.81,5379.59,-12.22,Closed,2025-01-04,2025-01-04
253,61,2047,2025-01-04,913,18835.75,61638.58,23285.7,12265.6,7000.17,12748.58,12743.94,-4.64,Closed,2025-01-04,2025-01-04
254,62,2107,2025-01-04,609,17623.89,62755.01,22563.22,12657.56,11066.58,7166.31,7156.07,-10.24,Closed,2025-01-04,2025-01-04
255,63,2136,2025-01-04,871,16800.89,65662.0,22059.6,11315.75,7664.24,10007.65,10015.15,7.5,Closed,2025-01-04,2025-01-04
256,64,2161,2025-01-04,968,15281.03,60484.14,23372.15,10040.41,6323.73,9925.3,9939.72,14.42,Closed,2025-01-04,2025-01-04
257,1,12,2025-01-05,309,19243.13,63113.22,22259.15,11546.48,9419.46,10132.67,10143.81,11.14,Closed,2025-01-05,2025-01-05
258,2,40,2025-01-05,424,17159.78,59975.27,19466.13,11583.39,5376.21,12207.57,12194.61,-12.96,Closed,2025-01-05,2025-01-05
259,3,86,2025-01-05,912,17524.92,64148.04,21967.22,11634.25,7358.98,11077.94,11078.66,0.72,Closed,2025-01-05,2025-01-05
260,4,136,2025-01-05,251,18799.89,62075.86,21470.89,12322.86,6906.85,12144.04,12146.34,2.3,Closed,2025-01-05,2025-01-05
261,5,149,2025-01-05,324,17724.3,66957.25,22346.04,11067.79,2394.29,15654.01,15652.27,-1.74,Closed,2025-01-05,2025-01-05
262,6,176,2025-01-05,675,16451.69,65076.75,26335.18,12052.16,3264.82,13861.87,13868.57,6.7,Closed,2025-01-05,2025-01-05
263,7,223,2025-01-05,772,16036.36,60924.08,20225.87,12493.74,4492.46,12315.9,12319.72,3.82,Closed,2025-01-05,2025-01-05
264,8,266,2025-01-05,973,17234.53,63667.2,22454.02,11505.62,5693.62,12513.91,12529.57,15.66,Closed,2025-01-05,2025-01-05
265,9,312,2025-01-05,827,19260.4,63694.88,26863.42,11130.91,3310.29,16777.11,16789.71,12.6,Closed,2025-01-05,2025-01-05
266,10,321,2025-01-05,716,16664.21,57998.38,24492.69,11582.61,11082.74,6297.47,6294.54,-2.93,Closed,2025-01-05,2025-01-05
267,11,373,2025-01-05,761,17130.47,61218.31,22687.42,10751.37,4264.05,13627.42,13625.26,-2.16,Closed,2025-01-05,2025-01-05
268,12,404,2025-01-05,362,15814.91,58181.66,21594.43,13195.73,11477.72,4699.19,4708.94,9.75,Closed,2025-01-05,2025-01-05
269,13,428,2025-01-05,686,17496.9,58966.94,19683.6,11537.03,4986.84,13196.06,13194.06,-2.0,Closed,2025-01-05,2025-01-05
270,14,467,2025-01-05,969,16933.39,58039.91,21206.25,13218.92,3802.09,14100.3,14090.19,-10.11,Closed,2025-01-05,2025-01-05
271,15,519,2025-01-05,852,18864.11,63795.09,22782.31,11784.99,8475.91,11240.2,11231.29,-8.91,Closed,2025-01-05,2025-01-05
272,16,530,2025-01-05,996,15962.87,58757.55,22099.86,10394.64,5941.88,11016.99,11017.84,0.85,Closed,2025-01-05,2025-01-05
273,17,555,2025-01-05,841,17174.76,61056.43,22580.42,13328.73,8912.85,9102.91,9092.48,-10.43,Closed,2025-01-05,2025-01-05
274,18,603,2025-01-05,650,20947.91,60332.05,25202.7,11660.2,4035.4,17562.51,17545.61,-16.9,Closed,2025-01-05,2025-01-05
275,19,632,2025-01-05,492,17714.37,63781.7,20276.74,11317.0,5813.7,12392.67,12382.05,-10.62,Closed,2025-01-05,2025-01-05
276,20,642,2025-01-05,543,19275.86,64527.13,21499.91,11266.45,4398.72,15420.14,15412.93,-7.21,Closed,2025-01-05,2025-01-05
277,21,697,2025-01-05,753,18161.57,66633.91,22670.93,11851.21,10955.83,7958.74,7941.96,-16.78,Closed,2025-01-05,2025-01-05
278,22,746,2025-01-05,354,14026.56,63434.06,19762.31,9442.77,5673.0,8707.56,8696.81,-10.75,Closed,2025-01-05,2025-01-05
279,23,765,2025-01-05,910,14554.85,55806.98,18401.41,10293.55,19495.29,-4030.44,-4044.33,-13.89,Closed,2025-01-05,2025-01-05
280,24,801,2025-01-05,419,15515.01,63348.16,23572.71,13733.64,8630.79,7303.22,7285.79,-17.43,Closed,2025-01-05,2025-01-05
281,25,845,2025-01-05,617,15837.18,58664.5,21748.12,9775.39,8388.15,8066.03,8059.27,-6.76,Closed,2025-01-05,2025-01-05
282,26,882,2025-01-05,677,17119.88,58671.3,21645.7,9469.68,11623.62,6173.26,6169.89,-3.37,Closed,2025-01-05,2025-01-05
283,27,906,2025-01-05,411,16393.87,58266.5,22207.01,10127.07,13078.44,3726.43,3739.75,13.32,Closed,2025-01-05,2025-01-05
284,28,934,2025-01-05,598,16908.27,63176.97,23010.01,11110.84,607.4,16898.87,16915.06,16.19,Closed,2025-01-05,2025-01-05
285,29,961,2025-01-05,798,15123.56,61624.94,22685.2,11725.26,9873.12,6048.44,6066.28,17.84,Closed,2025-01-05,2025-01-05
286,30,1012,2025-01-05,220,15210.09,63105.92,21498.1,9477.97,10142.54,5287.55,5301.82,14.27,Closed,2025-01-05,2025-01-05
287,31,1039,2025-01-05,983,16705.78,58255.28,22489.48,10839.83,4355.44,13333.34,13336.37,3.03,Closed,2025-01-05,2025-01-05
288,32,1057,2025-01-05,688,16717.26,62809.86,19795.04,10144.82,5381.59,12023.67,12003.91,-19.76,Closed,2025-01-05,2025-01-05
289,33,1083,2025-01-05,560,15834.01,64163.4,24008.0,10669.19,9842.21,6551.8,6543.74,-8.06,Closed,2025-01-05,2025-01-05
290,34,1126,2025-01-05,599,16436.96,59388.32,22262.14,11251.04,7332.83,9703.13,9717.27,14.14,Closed,2025-01-05,2025-01-05
291,35,1171,2025-01-05,629,15204.35,60043.7,21065.9,10826.29,7259.92,8573.43,8574.96,1.53,Closed,2025-01-05,2025-01-05
292,36,1205,2025-01-05,952,17637.79,62900.71,23687.49,12306.72,9997.67,8592.12,8593.97,1.85,Closed,2025-01-05,2025-01-05
293,37,1225,2025-01-05,817,17699.8,59760.69,20797.38,11561.95,2629.29,15887.51,15903.42,15.91,Closed,2025-01-05,2025-01-05
294,38,1276,2025-01-05,699,17515.23,61236.51,22713.85,11517.22,3103.34,15110.89,15099.67,-11.22,Closed,2025-01-05,2025-01-05
295,39,1308,2025-01-05,646,15838.78,60521.49,21794.24,10062.61,6522.94,9961.84,9961.27,-0.57,Closed,2025-01-05,2025-01-05
296,40,1344,2025-01-05,598,17604.97,64921.92,24604.24,11837.27,8490.62,9712.35,9705.8,-6.55,Closed,2025-01-05,2025-01-05
297,41,1369,2025-01-05,895,18482.56,63228.99,21966.22,9999.95,7525.28,11852.28,11864.21,11.93,Closed,2025-01-05,2025-01-05
298,42,1409,2025-01-05,941,16916.8,63831.72,23614.14,9074.86,3889.85,13967.95,13954.55,-13.4,Closed,2025-01-05,2025-01-05
299,43,1443,2025-01-05,678,16575.68,58318.95,20972.7,11090.11,6443.66,10810.02,10826.8,16.78,Closed,2025-01-05,2025-01-05
300,44,1463,2025-01-05,837,16392.93,63354.41,21778.52,10886.65,18654.69,-1424.76,-1423.4,1.36,Closed,2025-01-05,2025-01-05
301,45,1505,2025-01-05,603,15987.33,61951.56,21940.59,11067.3,7879.57,8710.76,8714.44,3.68,Closed,2025-01-05,2025-01-05
302,46,1516,2025-01-05,878,18378.62,59163.53,19042.3,11407.28,11915.64,7340.98,7322.06,-18.92,Closed,2025-01-05,2025-01-05
303,47,1547,2025-01-05,858,16189.06,61226.11,20501.23,11431.22,11085.76,5961.3,5958.44,-2.86,Closed,2025-01-05,2025-01-05
304,48,1590,2025-01-05,672,14421.4,57416.83,23610.34,11230.05,2183.02,12910.38,12897.65,-12.73,Closed,2025-01-05,2025-01-05
305,49,1633,2025-01-05,466,16386.5,59132.91,20401.33,10243.51,18575.3,-1722.8,-1727.64,-4.84,Closed,2025-01-05,2025-01-05
306,50,1662,2025-01-05,416,17402.36,63307.09,21412.77,11561.73,10139.77,7678.59,7676.78,-1.81,Closed,2025-01-05,2025-01-05
307,51,1701,2025-01-05,545,15301.31,57680.34,19884.75,9031.61,6256.81,9589.5,9599.95,10.45,Closed,2025-01-05,2025-01-05
308,52,1730,2025-01-05,588,17796.71,56657.9,22147.4,9876.52,18197.01,187.7,178.83,-8.87,Closed,2025-01-05,2025-01-05
309,53,1780,2025-01-05,631,16889.91,64338.4,22737.52,12432.41,2309.77,15211.14,15201.23,-9.91,Closed,2025-01-05,2025-01-05
310,54,1811,2025-01-05,283,17952.4,63434.21,23421.87,10168.12,7017.5,11217.9,11216.71,-1.19,Closed,2025-01-05,2025-01-05
311,55,1862,2025-01-05,967,15182.22,58670.06,25674.65,12304.88,3867.46,12281.76,12283.34,1.58,Closed,2025-01-05,2025-01-05
312,56,1875,2025-01-05,558,15978.17,58262.3,23081.03,11792.12,8177.33,8358.84,8347.81,-11.03,Closed,2025-01-05,2025-01-05
313,57,1936,2025-01-05,270,14897.37,63717.27,20569.35,11977.61,9945.6,5221.77,5233.02,11.25,Closed,2025-01-05,2025-01-05
314,58,1971,2025-01-05,867,16340.96,62590.15,22276.16,11176.86,22330.61,-5122.65,-5141.04,-18.39,Closed,2025-01-05,2025-01-05
315,59,2012,2025-01-05,231,17597.23,62843.65,25393.4,10507.0,3844.28,13983.95,14001.93,17.98,Closed,2025-01-05,2025-01-05
316,60,2028,2025-01-05,404,16924.41,64335.1,23101.6,12313.25,9375.69,7952.72,7966.29,13.57,Closed,2025-01-05,2025-01-05
317,61,2063,2025-01-05,836,18835.75,61638.58,23285.7,12265.6,879.45,18792.3,18778.4,-13.9,Closed,2025-01-05,2025-01-05
318,62,2098,2025-01-05,329,17623.89,62755.01,22563.22,12657.56,4902.88,13050.01,13048.95,-1.06,Closed,2025-01-05,2025-01-05
319,63,2132,2025-01-05,317,16800.89,65662.0,22059.6,11315.75,10383.98,6733.91,6736.47,2.56,Closed,2025-01-05,2025-01-05
320,64,2181,2025-01-05,423,15281.03,60484.14,23372.15,10040.41,11653.24,4050.79,4049.39,-1.4,Closed,2025-01-05,2025-01-05
321,1,2,2025-01-06,462,19243.13,63113.22,22259.15,11546.48,2330.92,17374.21,17384.89,10.68,Closed,2025-01-06,2025-01-06
322,2,40,2025-01-06,371,17159.78,59975.27,19466.13,11583.39,8422.45,9108.33,9112.57,4.24,Closed,2025-01-06,2025-01-06
323,3,84,2025-01-06,965,17524.92,64148.04,21967.22,11634.25,1607.05,16882.87,16891.6,8.73,Closed,2025-01-06,2025-01-06
324,4,107,2025-01-06,996,18799.89,62075.86,21470.89,12322.86,2137.64,17658.25,17671.02,12.77,Closed,2025-01-06,2025-01-06
325,5,164,2025-01-06,518,17724.3,66957.25,22346.04,11067.79,4384.8,13857.5,13841.82,-15.68,Closed,2025-01-06,2025-01-06
326,6,172,2025-01-06,226,16451.69,65076.75,26335.18,12052.16,7726.51,8951.18,8968.34,17.16,Closed,2025-01-06,2025-01-06
327,7,214,2025-01-06,789,16036.36,60924.08,20225.87,12493.74,5816.05,11009.31,11016.4,7.09,Closed,2025-01-06,2025-01-06
328,8,260,2025-01-06,584,17234.53,63667.2,22454.02,11505.62,16161.28,1657.25,1653.12,-4.13,Closed,2025-01-06,2025-01-06
329,9,301,2025-01-06,932,19260.4,63694.88,26863.42,11130.91,10933.03,9259.37,9247.3,-12.07,Closed,2025-01-06,2025-01-06
330,10,350,2025-01-06,806,16664.21,57998.38,24492.69,11582.61,6882.56,10587.65,10595.27,7.62,Closed,2025-01-06,2025-01-06
331,11,369,2025-01-06,842,17130.47,61218.31,22687.42,10751.37,736.6,17235.87,17225.58,-10.29,Closed,2025-01-06,2025-01-06
332,12,397,2025-01-06,913,15814.91,58181.66,21594.43,13195.73,11828.2,4899.71,4910.61,10.9,Closed,2025-01-06,2025-01-06
333,13,434,2025-01-06,900,17496.9,58966.94,19683.6,11537.03,4616.44,13780.46,13784.48,4.02,Closed,2025-01-06,2025-01-06
334,14,473,2025-01-06,323,16933.39,58039.91,21206.25,13218.92,8899.22,8357.17,8369.02,11.85,Closed,2025-01-06,2025-01-06
335,15,504,2025-01-06,779,18864.11,63795.09,22782.31,11784.99,5177.85,14465.26,14476.57,11.31,Closed,2025-01-06,2025-01-06
336,16,523,2025-01-06,555,15962.87,58757.55,22099.86,10394.64,2593.45,13924.42,13925.73,1.31,Closed,2025-01-06,2025-01-06
337,17,580,2025-01-06,877,17174.76,61056.43,22580.42,13328.73,7365.82,10685.94,10680.76,-5.18,Closed,2025-01-06,2025-01-06
338,18,595,2025-01-06,718,20947.91,60332.05,25202.7,11660.2,13713.46,7952.45,7958.35,5.9,Closed,2025-01-06,2025-01-06
339,19,637,2025-01-06,212,17714.37,63781.7,20276.74,11317.0,6004.88,11921.49,11935.47,13.98,Closed,2025-01-06,2025-01-06
340,20,659,2025-01-06,701,19275.86,64527.13,21499.91,11266.45,14693.49,5283.37,5267.59,-15.78,Closed,2025-01-06,2025-01-06
341,21,714,2025-01-06,570,18161.57,66633.91,22670.93,11851.21,3694.7,15036.87,15042.29,5.42,Closed,2025-01-06,2025-01-06
342,22,740,2025-01-06,670,14026.56,63434.06,19762.31,9442.77,10810.21,3886.35,3894.64,8.29,Closed,2025-01-06,2025-01-06
343,23,770,2025-01-06,645,14554.85,55806.98,18401.41,10293.55,12000.19,3199.66,3186.71,-12.95,Closed,2025-01-06,2025-01-06
344,24,815,2025-01-06,734,15515.01,63348.16,23572.71,13733.64,14674.48,1574.53,1593.15,18.62,Closed,2025-01-06,2025-01-06
345,25,840,2025-01-06,476,15837.18,58664.5,21748.12,9775.39,2685.84,13627.34,13631.98,4.64,Closed,2025-01-06,2025-01-06
346,26,873,2025-01-06,751,17119.88,58671.3,21645.7,9469.68,13942.32,3928.56,3939.55,10.99,Closed,2025-01-06,2025-01-06
347,27,922,2025-01-06,676,16393.87,58266.5,22207.01,10127.07,5124.09,11945.78,11943.2,-2.58,Closed,2025-01-06,2025-01-06
348,28,952,2025-01-06,948,16908.27,63176.97,23010.01,11110.84,4354.1,13502.17,13505.87,3.7,Closed,2025-01-06,2025-01-06
349,29,972,2025-01-06,530,15123.56,61624.94,22685.2,11725.26,10222.64,5430.92,5444.99,14.07,Closed,2025-01-06,2025-01-06
350,30,1007,2025-01-06,288,15210.09,63105.92,21498.1,9477.97,4627.57,10870.52,10861.68,-8.84,Closed,2025-01-06,2025-01-06
351,31,1039,2025-01-06,661,16705.78,58255.28,22489.48,10839.83,6469.3,10897.48,10887.23,-10.25,Closed,2025-01-06,2025-01-06
352,32,1066,2025-01-06,675,16717.26,62809.86,19795.04,10144.82,13990.07,3402.19,3404.98,2.79,Closed,2025-01-06,2025-01-06
353,33,1107,2025-01-06,884,15834.01,64163.4,24008.0,10669.19,3511.82,13206.19,13201.35,-4.84,Closed,2025-01-06,2025-01-06
354,34,1137,2025-01-06,229,16436.96,59388.32,22262.14,11251.04,971.53,15694.43,15694.2,-0.23,Closed,2025-01-06,2025-01-06
355,35,1180,2025-01-06,532,15204.35,60043.7,21065.9,10826.29,5403.54,10332.81,10320.08,-12.73,Closed,2025-01-06,2025-01-06
356,36,1190,2025-01-06,417,17637.79,62900.71,23687.49,12306.72,6409.46,11645.33,11639.52,-5.81,Closed,2025-01-06,2025-01-06
357,37,1231,2025-01-06,464,17699.8,59760.69,20797.38,11561.95,9876.35,8287.45,8281.06,-6.39,Closed,2025-01-06,2025-01-06
358,38,1274,2025-01-06,810,17515.23,61236.51,22713.85,11517.22,5739.31,12585.92,12593.97,8.05,Closed,2025-01-06,2025-01-06
359,39,1316,2025-01-06,482,15838.78,60521.49,21794.24,10062.61,13067.75,3253.03,3255.26,2.23,Closed,2025-01-06,2025-01-06
360,40,1336,2025-01-06,729,17604.97,64921.92,24604.24,11837.27,6949.83,11384.14,11402.06,17.92,Closed,2025-01-06,2025-01-06
361,41,1367,2025-01-06,287,18482.56,63228.99,21966.22,9999.95,6356.41,12413.15,12402.8,-10.35,Closed,2025-01-06,2025-01-06
362,42,1392,2025-01-06,616,16916.8,63831.72,23614.14,9074.86,19574.84,-2042.04,-2042.5,-0.46,Closed,2025-01-06,2025-01-06
363,43,1426,2025-01-06,976,16575.68,58318.95,20972.7,11090.11,6043.73,11507.95,11497.56,-10.39,Closed,2025-01-06,2025-01-06
364,44,1459,2025-01-06,687,16392.93,63354.41,21778.52,10886.65,13359.16,3720.77,3726.61,5.84,Closed,2025-01-06,2025-01-06
365,45,1495,2025-01-06,702,15987.33,61951.56,21940.59,11067.3,6810.57,9878.76,9876.69,-2.07,Closed,2025-01-06,2025-01-06
366,46,1529,2025-01-06,217,18378.62,59163.53,19042.3,11407.28,12719.6,5876.02,5859.74,-16.28,Closed,2025-01-06,2025-01-06
367,47,1554,2025-01-06,426,16189.06,61226.11,20501.23,11431.22,9146.8,7468.26,7464.44,-3.82,Closed,2025-01-06,2025-01-06
368,48,1591,2025-01-06,449,14421.4,57416.83,23610.34,11230.05,4806.22,10064.18,10056.43,-7.75,Closed,2025-01-06,2025-01-06
369,49,1634,2025-01-06,795,16386.5,59132.91,20401.33,10243.51,10983.99,6197.51,6192.27,-5.24,Closed,2025-01-06,2025-01-06
370,50,1669,2025-01-06,766,17402.36,63307.09,21412.77,11561.73,12212.18,5956.18,5957.42,1.24,Closed,2025-01-06,2025-01-06
