id,cashup_id,note,created_by,created_at
428,217,Manager approved closing balance.,844,2026-06-18 13:25:23.307715
429,218,Manager approved closing balance.,867,2026-06-18 13:25:23.307715
430,218,Daily reconciliation completed.,867,2026-06-18 13:25:23.307715
431,219,Cash verified successfully.,921,2026-06-18 13:25:23.307715
432,219,Customer refund processed.,921,2026-06-18 13:25:23.307715
433,219,Daily reconciliation completed.,921,2026-06-18 13:25:23.307715
434,220,Cash verified successfully.,944,2026-06-18 13:25:23.307715
435,220,Minor cash variance observed.,944,2026-06-18 13:25:23.307715
436,220,Customer refund processed.,944,2026-06-18 13:25:23.307715
437,221,Additional float added.,966,2026-06-18 13:25:23.307715
438,222,Cash verified successfully.,995,2026-06-18 13:25:23.307715
439,223,Customer refund processed.,1038,2026-06-18 13:25:23.307715
440,223,Closing completed without issues.,1038,2026-06-18 13:25:23.307715
441,224,Additional float added.,1059,2026-06-18 13:25:23.307715
442,225,Closing completed without issues.,1105,2026-06-18 13:25:23.307715
443,225,Customer refund processed.,1105,2026-06-18 13:25:23.307715
444,226,Customer refund processed.,1142,2026-06-18 13:25:23.307715
445,226,Cash deposited to bank.,1142,2026-06-18 13:25:23.307715
446,227,Additional float added.,1151,2026-06-18 13:25:23.307715
447,228,Variance investigated.,1210,2026-06-18 13:25:23.307715
448,229,Closing completed without issues.,1232,2026-06-18 13:25:23.307715
449,230,Minor cash variance observed.,1270,2026-06-18 13:25:23.307715
450,231,Cash verified successfully.,1311,2026-06-18 13:25:23.307715
451,231,Cash verified successfully.,1311,2026-06-18 13:25:23.307715
452,231,PDQ totals reconciled.,1311,2026-06-18 13:25:23.307715
453,232,Cash verified successfully.,1333,2026-06-18 13:25:23.307715
454,233,Manager approved closing balance.,1369,2026-06-18 13:25:23.307715
455,233,PDQ totals reconciled.,1369,2026-06-18 13:25:23.307715
456,233,Manager approved closing balance.,1369,2026-06-18 13:25:23.307715
457,234,Minor cash variance observed.,1405,2026-06-18 13:25:23.307715
458,234,Daily reconciliation completed.,1405,2026-06-18 13:25:23.307715
459,235,Additional float added.,1444,2026-06-18 13:25:23.307715
460,236,Cash deposited to bank.,1464,2026-06-18 13:25:23.307715
461,236,Closing completed without issues.,1464,2026-06-18 13:25:23.307715
462,236,Manager approved closing balance.,1464,2026-06-18 13:25:23.307715
463,237,Daily reconciliation completed.,1512,2026-06-18 13:25:23.307715
464,237,Minor cash variance observed.,1512,2026-06-18 13:25:23.307715
465,237,Manager approved closing balance.,1512,2026-06-18 13:25:23.307715
466,238,Minor cash variance observed.,1528,2026-06-18 13:25:23.307715
467,238,Daily reconciliation completed.,1528,2026-06-18 13:25:23.307715
468,239,Cash deposited to bank.,1572,2026-06-18 13:25:23.307715
469,240,Customer refund processed.,1591,2026-06-18 13:25:23.307715
470,240,Customer refund processed.,1591,2026-06-18 13:25:23.307715
471,240,PDQ totals reconciled.,1591,2026-06-18 13:25:23.307715
472,241,Daily reconciliation completed.,1649,2026-06-18 13:25:23.307715
473,242,PDQ totals reconciled.,1658,2026-06-18 13:25:23.307715
474,242,Minor cash variance observed.,1658,2026-06-18 13:25:23.307715
475,242,Cash deposited to bank.,1658,2026-06-18 13:25:23.307715
476,243,Daily reconciliation completed.,1710,2026-06-18 13:25:23.307715
477,243,Minor cash variance observed.,1710,2026-06-18 13:25:23.307715
478,243,Daily reconciliation completed.,1710,2026-06-18 13:25:23.307715
479,244,Closing completed without issues.,1757,2026-06-18 13:25:23.307715
480,245,Customer refund processed.,1764,2026-06-18 13:25:23.307715
481,245,Closing completed without issues.,1764,2026-06-18 13:25:23.307715
482,245,Minor cash variance observed.,1764,2026-06-18 13:25:23.307715
483,246,Closing completed without issues.,1826,2026-06-18 13:25:23.307715
484,246,Cash verified successfully.,1826,2026-06-18 13:25:23.307715
485,246,Customer refund processed.,1826,2026-06-18 13:25:23.307715
486,247,Minor cash variance observed.,1829,2026-06-18 13:25:23.307715
487,247,Customer refund processed.,1829,2026-06-18 13:25:23.307715
488,248,Additional float added.,1865,2026-06-18 13:25:23.307715
489,248,Manager approved closing balance.,1865,2026-06-18 13:25:23.307715
490,249,Manager approved closing balance.,1908,2026-06-18 13:25:23.307715
491,249,Variance investigated.,1908,2026-06-18 13:25:23.307715
492,250,Cash deposited to bank.,1963,2026-06-18 13:25:23.307715
493,250,Daily reconciliation completed.,1963,2026-06-18 13:25:23.307715
494,250,Variance investigated.,1963,2026-06-18 13:25:23.307715
495,251,Additional float added.,1984,2026-06-18 13:25:23.307715
496,251,Customer refund processed.,1984,2026-06-18 13:25:23.307715
497,252,Daily reconciliation completed.,2024,2026-06-18 13:25:23.307715
498,252,Cash deposited to bank.,2024,2026-06-18 13:25:23.307715
499,252,Closing completed without issues.,2024,2026-06-18 13:25:23.307715
500,253,Minor cash variance observed.,2047,2026-06-18 13:25:23.307715
501,254,Additional float added.,2107,2026-06-18 13:25:23.307715
502,254,PDQ totals reconciled.,2107,2026-06-18 13:25:23.307715
503,255,Daily reconciliation completed.,2136,2026-06-18 13:25:23.307715
504,255,Daily reconciliation completed.,2136,2026-06-18 13:25:23.307715
505,256,Customer refund processed.,2161,2026-06-18 13:25:23.307715
506,256,Closing completed without issues.,2161,2026-06-18 13:25:23.307715
507,256,Cash verified successfully.,2161,2026-06-18 13:25:23.307715
508,257,Closing completed without issues.,12,2026-06-18 13:25:23.307715
509,257,Manager approved closing balance.,12,2026-06-18 13:25:23.307715
510,258,PDQ totals reconciled.,40,2026-06-18 13:25:23.307715
511,258,Closing completed without issues.,40,2026-06-18 13:25:23.307715
512,259,Closing completed without issues.,86,2026-06-18 13:25:23.307715
513,259,Cash deposited to bank.,86,2026-06-18 13:25:23.307715
514,260,Cash deposited to bank.,136,2026-06-18 13:25:23.307715
515,260,Variance investigated.,136,2026-06-18 13:25:23.307715
516,260,Cash verified successfully.,136,2026-06-18 13:25:23.307715
517,261,PDQ totals reconciled.,149,2026-06-18 13:25:23.307715
518,261,Minor cash variance observed.,149,2026-06-18 13:25:23.307715
519,261,PDQ totals reconciled.,149,2026-06-18 13:25:23.307715
520,262,Customer refund processed.,176,2026-06-18 13:25:23.307715
521,262,Additional float added.,176,2026-06-18 13:25:23.307715
522,262,Variance investigated.,176,2026-06-18 13:25:23.307715
523,263,Additional float added.,223,2026-06-18 13:25:23.307715
524,264,Additional float added.,266,2026-06-18 13:25:23.307715
525,264,Additional float added.,266,2026-06-18 13:25:23.307715
526,264,Cash verified successfully.,266,2026-06-18 13:25:23.307715
527,265,Cash deposited to bank.,312,2026-06-18 13:25:23.307715
528,266,Customer refund processed.,321,2026-06-18 13:25:23.307715
529,267,PDQ totals reconciled.,373,2026-06-18 13:25:23.307715
530,267,Cash deposited to bank.,373,2026-06-18 13:25:23.307715
531,267,Daily reconciliation completed.,373,2026-06-18 13:25:23.307715
532,268,Additional float added.,404,2026-06-18 13:25:23.307715
533,268,Variance investigated.,404,2026-06-18 13:25:23.307715
534,269,Closing completed without issues.,428,2026-06-18 13:25:23.307715
535,269,Customer refund processed.,428,2026-06-18 13:25:23.307715
536,269,Variance investigated.,428,2026-06-18 13:25:23.307715
537,270,Closing completed without issues.,467,2026-06-18 13:25:23.307715
538,270,Additional float added.,467,2026-06-18 13:25:23.307715
539,271,Cash deposited to bank.,519,2026-06-18 13:25:23.307715
540,271,Cash deposited to bank.,519,2026-06-18 13:25:23.307715
541,272,Minor cash variance observed.,530,2026-06-18 13:25:23.307715
542,273,PDQ totals reconciled.,555,2026-06-18 13:25:23.307715
543,273,Closing completed without issues.,555,2026-06-18 13:25:23.307715
544,273,Minor cash variance observed.,555,2026-06-18 13:25:23.307715
545,274,Variance investigated.,603,2026-06-18 13:25:23.307715
546,274,Manager approved closing balance.,603,2026-06-18 13:25:23.307715
547,274,PDQ totals reconciled.,603,2026-06-18 13:25:23.307715
548,275,Additional float added.,632,2026-06-18 13:25:23.307715
549,276,Daily reconciliation completed.,642,2026-06-18 13:25:23.307715
550,276,Variance investigated.,642,2026-06-18 13:25:23.307715
551,277,Cash deposited to bank.,697,2026-06-18 13:25:23.307715
552,277,Minor cash variance observed.,697,2026-06-18 13:25:23.307715
553,277,PDQ totals reconciled.,697,2026-06-18 13:25:23.307715
554,278,PDQ totals reconciled.,746,2026-06-18 13:25:23.307715
555,278,Closing completed without issues.,746,2026-06-18 13:25:23.307715
556,279,Cash deposited to bank.,765,2026-06-18 13:25:23.307715
557,280,Variance investigated.,801,2026-06-18 13:25:23.307715
558,281,Cash deposited to bank.,845,2026-06-18 13:25:23.307715
559,282,Cash verified successfully.,882,2026-06-18 13:25:23.307715
560,283,Cash deposited to bank.,906,2026-06-18 13:25:23.307715
561,283,Manager approved closing balance.,906,2026-06-18 13:25:23.307715
562,283,Additional float added.,906,2026-06-18 13:25:23.307715
563,284,Cash verified successfully.,934,2026-06-18 13:25:23.307715
564,285,Cash deposited to bank.,961,2026-06-18 13:25:23.307715
565,285,Additional float added.,961,2026-06-18 13:25:23.307715
566,285,Additional float added.,961,2026-06-18 13:25:23.307715
567,286,Closing completed without issues.,1012,2026-06-18 13:25:23.307715
568,286,Manager approved closing balance.,1012,2026-06-18 13:25:23.307715
569,287,Cash deposited to bank.,1039,2026-06-18 13:25:23.307715
570,288,Minor cash variance observed.,1057,2026-06-18 13:25:23.307715
571,288,Minor cash variance observed.,1057,2026-06-18 13:25:23.307715
572,289,Additional float added.,1083,2026-06-18 13:25:23.307715
573,289,Minor cash variance observed.,1083,2026-06-18 13:25:23.307715
574,290,Cash verified successfully.,1126,2026-06-18 13:25:23.307715
575,290,Manager approved closing balance.,1126,2026-06-18 13:25:23.307715
576,290,Manager approved closing balance.,1126,2026-06-18 13:25:23.307715
577,291,Cash deposited to bank.,1171,2026-06-18 13:25:23.307715
578,291,Minor cash variance observed.,1171,2026-06-18 13:25:23.307715
579,291,PDQ totals reconciled.,1171,2026-06-18 13:25:23.307715
580,292,Variance investigated.,1205,2026-06-18 13:25:23.307715
581,293,Daily reconciliation completed.,1225,2026-06-18 13:25:23.307715
582,293,Daily reconciliation completed.,1225,2026-06-18 13:25:23.307715
583,294,PDQ totals reconciled.,1276,2026-06-18 13:25:23.307715
584,294,Variance investigated.,1276,2026-06-18 13:25:23.307715
585,294,Customer refund processed.,1276,2026-06-18 13:25:23.307715
586,295,Additional float added.,1308,2026-06-18 13:25:23.307715
587,295,Cash deposited to bank.,1308,2026-06-18 13:25:23.307715
588,296,Customer refund processed.,1344,2026-06-18 13:25:23.307715
589,296,Cash deposited to bank.,1344,2026-06-18 13:25:23.307715
590,296,Daily reconciliation completed.,1344,2026-06-18 13:25:23.307715
591,297,Cash verified successfully.,1369,2026-06-18 13:25:23.307715
592,297,Daily reconciliation completed.,1369,2026-06-18 13:25:23.307715
593,297,Minor cash variance observed.,1369,2026-06-18 13:25:23.307715
594,298,PDQ totals reconciled.,1409,2026-06-18 13:25:23.307715
595,299,Minor cash variance observed.,1443,2026-06-18 13:25:23.307715
596,299,Manager approved closing balance.,1443,2026-06-18 13:25:23.307715
597,300,Manager approved closing balance.,1463,2026-06-18 13:25:23.307715
598,301,Minor cash variance observed.,1505,2026-06-18 13:25:23.307715
599,301,Manager approved closing balance.,1505,2026-06-18 13:25:23.307715
600,301,Cash verified successfully.,1505,2026-06-18 13:25:23.307715
601,302,Additional float added.,1516,2026-06-18 13:25:23.307715
602,302,Daily reconciliation completed.,1516,2026-06-18 13:25:23.307715
603,303,Cash deposited to bank.,1547,2026-06-18 13:25:23.307715
604,303,Cash verified successfully.,1547,2026-06-18 13:25:23.307715
605,304,Cash deposited to bank.,1590,2026-06-18 13:25:23.307715
606,305,Cash deposited to bank.,1633,2026-06-18 13:25:23.307715
607,305,Additional float added.,1633,2026-06-18 13:25:23.307715
608,305,Minor cash variance observed.,1633,2026-06-18 13:25:23.307715
609,306,PDQ totals reconciled.,1662,2026-06-18 13:25:23.307715
610,306,Cash deposited to bank.,1662,2026-06-18 13:25:23.307715
611,306,Daily reconciliation completed.,1662,2026-06-18 13:25:23.307715
612,307,PDQ totals reconciled.,1701,2026-06-18 13:25:23.307715
613,307,Customer refund processed.,1701,2026-06-18 13:25:23.307715
614,307,Minor cash variance observed.,1701,2026-06-18 13:25:23.307715
615,308,PDQ totals reconciled.,1730,2026-06-18 13:25:23.307715
616,308,Manager approved closing balance.,1730,2026-06-18 13:25:23.307715
617,308,Cash deposited to bank.,1730,2026-06-18 13:25:23.307715
618,309,Minor cash variance observed.,1780,2026-06-18 13:25:23.307715
619,310,Manager approved closing balance.,1811,2026-06-18 13:25:23.307715
620,311,Daily reconciliation completed.,1862,2026-06-18 13:25:23.307715
621,311,Daily reconciliation completed.,1862,2026-06-18 13:25:23.307715
622,312,Additional float added.,1875,2026-06-18 13:25:23.307715
623,312,Minor cash variance observed.,1875,2026-06-18 13:25:23.307715
624,313,Cash deposited to bank.,1936,2026-06-18 13:25:23.307715
625,313,Customer refund processed.,1936,2026-06-18 13:25:23.307715
626,314,Variance investigated.,1971,2026-06-18 13:25:23.307715
627,314,Variance investigated.,1971,2026-06-18 13:25:23.307715
628,315,Additional float added.,2012,2026-06-18 13:25:23.307715
629,315,Minor cash variance observed.,2012,2026-06-18 13:25:23.307715
630,316,Cash verified successfully.,2028,2026-06-18 13:25:23.307715
631,316,Customer refund processed.,2028,2026-06-18 13:25:23.307715
632,316,Closing completed without issues.,2028,2026-06-18 13:25:23.307715
633,317,Cash deposited to bank.,2063,2026-06-18 13:25:23.307715
634,317,Cash verified successfully.,2063,2026-06-18 13:25:23.307715
635,317,Minor cash variance observed.,2063,2026-06-18 13:25:23.307715
636,318,Daily reconciliation completed.,2098,2026-06-18 13:25:23.307715
637,319,Cash verified successfully.,2132,2026-06-18 13:25:23.307715
638,319,Cash deposited to bank.,2132,2026-06-18 13:25:23.307715
639,319,Daily reconciliation completed.,2132,2026-06-18 13:25:23.307715
640,320,Manager approved closing balance.,2181,2026-06-18 13:25:23.307715
641,321,Variance investigated.,2,2026-06-18 13:25:23.307715
642,321,Additional float added.,2,2026-06-18 13:25:23.307715
643,322,Manager approved closing balance.,40,2026-06-18 13:25:23.307715
644,322,Daily reconciliation completed.,40,2026-06-18 13:25:23.307715
645,323,Additional float added.,84,2026-06-18 13:25:23.307715
646,323,Minor cash variance observed.,84,2026-06-18 13:25:23.307715
647,324,Closing completed without issues.,107,2026-06-18 13:25:23.307715
648,324,Customer refund processed.,107,2026-06-18 13:25:23.307715
649,325,Closing completed without issues.,164,2026-06-18 13:25:23.307715
650,325,Minor cash variance observed.,164,2026-06-18 13:25:23.307715
651,326,Closing completed without issues.,172,2026-06-18 13:25:23.307715
652,327,Additional float added.,214,2026-06-18 13:25:23.307715
653,327,Cash deposited to bank.,214,2026-06-18 13:25:23.307715
654,328,Customer refund processed.,260,2026-06-18 13:25:23.307715
655,328,Variance investigated.,260,2026-06-18 13:25:23.307715
656,328,Cash verified successfully.,260,2026-06-18 13:25:23.307715
657,329,Minor cash variance observed.,301,2026-06-18 13:25:23.307715
658,329,Closing completed without issues.,301,2026-06-18 13:25:23.307715
659,330,Closing completed without issues.,350,2026-06-18 13:25:23.307715
660,330,Minor cash variance observed.,350,2026-06-18 13:25:23.307715
661,331,Variance investigated.,369,2026-06-18 13:25:23.307715
662,331,Cash verified successfully.,369,2026-06-18 13:25:23.307715
663,332,Variance investigated.,397,2026-06-18 13:25:23.307715
664,332,Additional float added.,397,2026-06-18 13:25:23.307715
665,332,Customer refund processed.,397,2026-06-18 13:25:23.307715
666,333,PDQ totals reconciled.,434,2026-06-18 13:25:23.307715
667,334,Closing completed without issues.,473,2026-06-18 13:25:23.307715
668,334,Daily reconciliation completed.,473,2026-06-18 13:25:23.307715
669,334,Additional float added.,473,2026-06-18 13:25:23.307715
670,335,Additional float added.,504,2026-06-18 13:25:23.307715
671,335,Cash verified successfully.,504,2026-06-18 13:25:23.307715
672,335,PDQ totals reconciled.,504,2026-06-18 13:25:23.307715
673,336,Variance investigated.,523,2026-06-18 13:25:23.307715
674,336,Manager approved closing balance.,523,2026-06-18 13:25:23.307715
675,337,Additional float added.,580,2026-06-18 13:25:23.307715
676,337,Additional float added.,580,2026-06-18 13:25:23.307715
